"r2_train","r2_test","r2_true","jitter_num","jitter"
0.721058002570256,0.602402798541408,0.642522846998314,18,5.26209482081574
0.728342184125974,0.629865915510651,0.668861889836721,15,5.26209482081574
0.723201826088141,0.59747417293435,0.64275171441688,2,5.26209482081574
0.721458036232378,0.613927598646254,0.648679392146011,20,5.26209482081574
0.737651574626586,0.623142107169698,0.644871062480686,21,5.26209482081574
0.725905328090823,0.620151875435905,0.656293948946815,22,5.26209482081574
0.729113098487626,0.622236868226587,0.665181966986625,23,5.26209482081574
0.730352276801226,0.62620545555148,0.642001282083438,24,5.26209482081574
0.71861944554989,0.617556204381921,0.655775835255711,25,5.26209482081574
0.721883021003573,0.631388582367489,0.67207889865368,26,5.26209482081574
0.717242959916821,0.61288424944363,0.636684381799269,27,5.26209482081574
0.732621030238433,0.631517809273124,0.656179842307084,28,5.26209482081574
0.730807252217412,0.627062862365764,0.666329373565837,29,5.26209482081574
0.723410312049092,0.604448084119419,0.643607969451575,3,5.26209482081574
0.726561347891326,0.595200006491397,0.648920287011464,30,5.26209482081574
0.723565494696415,0.601038230483172,0.627029642323237,31,5.26209482081574
0.718476090352183,0.624841028992376,0.675969788446395,32,5.26209482081574
0.732980579835101,0.6224110343302,0.666819005401717,33,5.26209482081574
0.723476573816976,0.618929874737795,0.649090360657816,34,5.26209482081574
0.727560007781801,0.649094925409769,0.66621379602587,35,5.26209482081574
0.736391810379465,0.62645680360501,0.663154114860618,36,5.26209482081574
0.727697872828182,0.617826658744678,0.655614933372204,37,5.26209482081574
0.728454162880998,0.626265523803521,0.662337573781966,38,5.26209482081574
0.723726358630207,0.598754655506101,0.636070054948621,39,5.26209482081574
0.731071615333088,0.630782657465649,0.673814781945619,4,5.26209482081574
0.721275180428705,0.626253646710433,0.665727854625785,40,5.26209482081574
0.723386212342205,0.616961040035797,0.654087512062295,41,5.26209482081574
0.724649191020318,0.628615671675511,0.659756455111392,42,5.26209482081574
0.734920354869767,0.628696540689309,0.652673181293725,43,5.26209482081574
0.735030100904763,0.645557835869994,0.662554309240756,44,5.26209482081574
0.732497770527092,0.615001113966926,0.650951936869865,45,5.26209482081574
0.726839271343146,0.597134841427552,0.628253799329149,46,5.26209482081574
0.72508242686212,0.633622652983269,0.664477956212936,47,5.26209482081574
0.721182161977309,0.602707764665086,0.659093558401904,48,5.26209482081574
0.721282937193206,0.625763605411973,0.665061382697513,49,5.26209482081574
0.713972743436569,0.617616491979528,0.653416362282,5,5.26209482081574
0.724576028355541,0.64577889408279,0.674440426445269,50,5.26209482081574
0.729474798734883,0.593260207985364,0.658254920995648,6,5.26209482081574
0.729936146191457,0.638709548254633,0.657303149755624,7,5.26209482081574
0.713787917710633,0.567041404421508,0.60719270701608,8,5.26209482081574
0.726319878361473,0.608572625111424,0.659167477497682,9,5.26209482081574
0.723738414952502,0.62239016895452,0.653060893706753,19,5.26209482081574
0.712598601521135,0.584971541809597,0.611276649889954,1,5.70381692514202
0.706324144037664,0.566565107890895,0.60843304124118,10,5.70381692514202
0.705039047932586,0.596331599438158,0.651740611882281,12,5.70381692514202
0.712853829131726,0.605184518176961,0.622940922884681,13,5.70381692514202
0.722031986925621,0.594288220059667,0.650771338858871,14,5.70381692514202
0.71679786299703,0.599288044642448,0.63939575032311,11,5.70381692514202
0.730909815317147,0.623146627771859,0.65447908127087,16,5.70381692514202
0.709823487732497,0.611763375756503,0.670519556326404,17,5.70381692514202
0.714390611220945,0.612383322149367,0.646036231839101,18,5.70381692514202
0.722218113878055,0.600443244936232,0.658704829443914,15,5.70381692514202
0.711066631206641,0.582545933684649,0.633474026451697,2,5.70381692514202
0.710332562981943,0.598526417489896,0.642538324763838,20,5.70381692514202
0.72681616876887,0.612525283983081,0.646105094599989,21,5.70381692514202
0.713520548348788,0.601284394793147,0.646519505843612,22,5.70381692514202
0.717855851991628,0.625701795319975,0.67233120747227,23,5.70381692514202
0.722115672145687,0.612067510123261,0.63365197632454,24,5.70381692514202
0.711284874625125,0.600536758016444,0.658308435814705,25,5.70381692514202
0.718169138717996,0.625341573018733,0.668004264202657,26,5.70381692514202
0.705835785097646,0.602479134152484,0.642394578664665,27,5.70381692514202
0.719749405574007,0.619857181344076,0.659150346193874,28,5.70381692514202
0.720855308346302,0.596313270576597,0.639493396667847,29,5.70381692514202
0.712176004737863,0.587869312144507,0.629161176838816,3,5.70381692514202
0.717571243596602,0.6140711514798,0.657126469458062,19,5.70381692514202
0.71241714171599,0.59476272776372,0.650518469065053,31,5.70381692514202
0.708880850536835,0.612946643081423,0.667903154207146,32,5.70381692514202
0.721931652957573,0.60948463134626,0.648960309426404,33,5.70381692514202
0.706203730021882,0.606421040891559,0.653246385300962,34,5.70381692514202
0.720374091100892,0.62227743115989,0.654799369386531,35,5.70381692514202
0.725185487006754,0.596690478726847,0.646252612269216,36,5.70381692514202
0.720489226985272,0.603366731493728,0.649071951630271,37,5.70381692514202
0.727005949208342,0.623156287319782,0.65197360217567,38,5.70381692514202
0.712369319067386,0.575841353548585,0.632278004215824,39,5.70381692514202
0.719122904260041,0.62146154532361,0.677538655797984,4,5.70381692514202
0.705539959993738,0.598271886784859,0.649046895368108,40,5.70381692514202
0.715011156687071,0.603112221869437,0.643336712037442,41,5.70381692514202
0.717378156519444,0.613635083454857,0.660687799135894,42,5.70381692514202
0.719121630498386,0.603866130539809,0.64592167965909,43,5.70381692514202
0.72471224298166,0.634955345005263,0.665888374398299,44,5.70381692514202
0.728085370895548,0.602366408376004,0.645458287847978,45,5.70381692514202
0.71929879463548,0.611169337266437,0.637245130829637,46,5.70381692514202
0.713807999029067,0.589897653078403,0.638492957260267,47,5.70381692514202
0.711345206219948,0.598892774914476,0.676980292742528,48,5.70381692514202
0.712355216844253,0.585477865497629,0.646892064094115,49,5.70381692514202
0.705453838062502,0.598613731955106,0.635238007531443,5,5.70381692514202
0.725635148569477,0.626074785103742,0.659164304681518,50,5.70381692514202
0.71664903756075,0.588931187872165,0.672510250451175,6,5.70381692514202
0.71823399888742,0.623279858514522,0.654418847019083,7,5.70381692514202
0.713642040267191,0.56341972486926,0.595550629541037,8,5.70381692514202
0.713321609767748,0.593127736652329,0.650732286910269,9,5.70381692514202
0.713307351950606,0.59587204021642,0.661510735744192,30,5.70381692514202
0.696647450240061,0.576478966613131,0.622154386594448,10,6.1673503218193
0.710810291291389,0.615686941509884,0.662531981477079,11,6.1673503218193
0.695211645788128,0.57136683261704,0.626392596900363,12,6.1673503218193
0.702989306673387,0.602839529322401,0.637882036010347,13,6.1673503218193
0.710495811489512,0.572286546893003,0.637353815677349,14,6.1673503218193
0.704209480037278,0.578406023036066,0.645634222587982,15,6.1673503218193
0.714609537139343,0.606710666248772,0.658012159681577,16,6.1673503218193
0.703869311080849,0.602598204620608,0.663105955112435,17,6.1673503218193
0.705486719259885,0.604080024265538,0.650830575396733,18,6.1673503218193
0.712296759156837,0.59429029996921,0.650332240735429,19,6.1673503218193
0.7041153777438,0.561495859830627,0.617295604300046,2,6.1673503218193
0.70644994475154,0.587084796332666,0.651545782223505,20,6.1673503218193
0.709413006541329,0.595147380850309,0.634653696725446,1,6.1673503218193
0.704252315417065,0.594834039715856,0.637724142522072,22,6.1673503218193
0.712652711358222,0.608205775596597,0.647507035395678,23,6.1673503218193
0.706981922766133,0.610161009858472,0.645345324033413,24,6.1673503218193
0.703076246513262,0.595332950533342,0.647791623969743,25,6.1673503218193
0.70201477520271,0.60357234109651,0.658747220258347,26,6.1673503218193
0.6936047212986,0.581534383272066,0.624215872547254,27,6.1673503218193
0.713088553858487,0.61776191249829,0.667092082384493,28,6.1673503218193
0.712281682429392,0.588803740556077,0.640652197920077,29,6.1673503218193
0.702315392286436,0.572302740779105,0.637455889092524,3,6.1673503218193
0.696235889816759,0.569822887705051,0.649837667629286,30,6.1673503218193
0.707753611691168,0.570832595506511,0.632104463833015,31,6.1673503218193
0.700123069081507,0.600458473356075,0.659932256747161,32,6.1673503218193
0.717299769201197,0.576322831008588,0.614839177210599,33,6.1673503218193
0.701564220188545,0.592789405753895,0.64484853339608,34,6.1673503218193
0.713961026293251,0.612627083286669,0.650146261749522,35,6.1673503218193
0.722751614535524,0.604431074911782,0.65492495575348,36,6.1673503218193
0.709009792174559,0.580657754450168,0.64506530752606,37,6.1673503218193
0.71680491777343,0.614105062512445,0.653434602176439,38,6.1673503218193
0.702747795161251,0.562345738394226,0.615316405052298,39,6.1673503218193
0.711160735763293,0.597504414007225,0.660746672214109,4,6.1673503218193
0.690088862537737,0.579008299758075,0.640131921522222,40,6.1673503218193
0.704289134614974,0.591181983653935,0.642522736041641,41,6.1673503218193
0.706135326325031,0.595697420258852,0.648475932746061,42,6.1673503218193
0.705304078784254,0.573697834361083,0.637373258147438,43,6.1673503218193
0.71572817225846,0.604577510342026,0.642254934581837,44,6.1673503218193
0.712146165615797,0.57721305970182,0.628426785424699,45,6.1673503218193
0.708063431455294,0.596208572513823,0.634839929278018,46,6.1673503218193
0.702029919140697,0.578626075584742,0.630472633584323,47,6.1673503218193
0.707235449609343,0.587294223796461,0.670499057052346,48,6.1673503218193
0.693173176215684,0.565080698974802,0.634570096906254,49,6.1673503218193
0.695251111263247,0.581661155893417,0.645662104103644,5,6.1673503218193
0.71713512292357,0.593983910528505,0.639203190489141,50,6.1673503218193
0.706716246345368,0.558516426622981,0.646094515469509,6,6.1673503218193
0.706066740778224,0.605797546058915,0.642113058211406,7,6.1673503218193
0.701860754772255,0.556917472591345,0.598541045580982,8,6.1673503218193
0.706947494497851,0.57341257759507,0.640930525283436,9,6.1673503218193
0.715456406243762,0.587430858169182,0.616165716765458,21,6.1673503218193
0.697725705095432,0.571679601346524,0.627082267432762,1,6.62508158521405
0.683875629721868,0.558165054105992,0.628070776313984,10,6.62508158521405
0.699868936797607,0.590766690257435,0.658405806269903,11,6.62508158521405
0.688450684834744,0.573594643216325,0.63416252603104,13,6.62508158521405
0.700601066410905,0.559450461932446,0.645941838530942,14,6.62508158521405
0.699804106795487,0.57139034232052,0.64843665988347,15,6.62508158521405
0.70214938348113,0.603575227502784,0.652980377110071,16,6.62508158521405
0.689801156605656,0.575429559718107,0.641510322253781,17,6.62508158521405
0.696479953887079,0.57491649865938,0.622757757303591,18,6.62508158521405
0.693585925302818,0.578232944613312,0.645149742284464,19,6.62508158521405
0.69335596597,0.571232247567701,0.635315432758485,2,6.62508158521405
0.691136610098505,0.592288500639545,0.662319887028327,20,6.62508158521405
0.701494617316211,0.585077200249767,0.625302433714361,21,6.62508158521405
0.696411919254965,0.577092655421663,0.6378273052002,22,6.62508158521405
0.706142711329124,0.59336710981606,0.645902109324768,23,6.62508158521405
0.701660375153325,0.590178209469313,0.628841213272928,24,6.62508158521405
0.691230183909928,0.584454190670662,0.651099581504861,25,6.62508158521405
0.69166009581007,0.585789260508202,0.65320715737352,26,6.62508158521405
0.679217802779741,0.573510717331725,0.629186294036634,27,6.62508158521405
0.699030115114356,0.606976306927757,0.664651896557535,28,6.62508158521405
0.709195861374796,0.582053584581211,0.634322143364544,29,6.62508158521405
0.697069696495708,0.556250918300445,0.625680194066924,3,6.62508158521405
0.686047489083556,0.564357048365742,0.648736017620169,30,6.62508158521405
0.691338056044141,0.531118239032351,0.605942004037437,31,6.62508158521405
0.696389359076676,0.578787644339335,0.656211002665544,32,6.62508158521405
0.70558770615972,0.591189955259675,0.628270327447576,33,6.62508158521405
0.685898356656796,0.584789446205282,0.651545656690965,34,6.62508158521405
0.701681093021227,0.600555963888153,0.657568065290874,35,6.62508158521405
0.709699013929338,0.599614976785128,0.654985432609201,36,6.62508158521405
0.70235833777219,0.557379081542918,0.621787833046217,37,6.62508158521405
0.708743564010511,0.583344962353253,0.639075494701481,38,6.62508158521405
0.694550626222264,0.549850304100571,0.606422479183356,39,6.62508158521405
0.70462512518551,0.573979193399542,0.639490063502451,4,6.62508158521405
0.689293709392663,0.569731356143521,0.626880207920763,40,6.62508158521405
0.697590332971301,0.585477328325676,0.657885686308267,41,6.62508158521405
0.698822655495271,0.589100295240612,0.653572876297938,42,6.62508158521405
0.696614497762355,0.570730368621717,0.641384966258734,43,6.62508158521405
0.711934181217346,0.602370062559116,0.629017818419856,44,6.62508158521405
0.702965924861218,0.569456871562975,0.636033561930709,45,6.62508158521405
0.702412848430835,0.574848414711128,0.63481524085132,46,6.62508158521405
0.696033989919225,0.540037390564002,0.602739414783797,47,6.62508158521405
0.698062513200592,0.567159579742874,0.638121656791347,48,6.62508158521405
0.679670294221827,0.541850336569449,0.633003431370212,49,6.62508158521405
0.678824377548331,0.565439508750111,0.632388124608228,5,6.62508158521405
0.707770552363525,0.57637246219884,0.636763998620324,50,6.62508158521405
0.698279754246779,0.554490627448368,0.646287239092094,6,6.62508158521405
0.695498441650068,0.57842819001679,0.631142205415348,7,6.62508158521405
0.693477572415421,0.544539170771247,0.597472341948427,8,6.62508158521405
0.693092658135198,0.55855546626866,0.647144979494281,9,6.62508158521405
0.68609243283511,0.561938345173087,0.615634003498313,12,6.62508158521405
0.683798649267505,0.562887942222439,0.627523254202669,10,7.08588207283009
0.689524284361671,0.586057210184494,0.658003584570333,11,7.08588207283009
0.674350872297678,0.546569883166123,0.60712104454882,12,7.08588207283009
0.694970060573358,0.575410167812784,0.628811613701743,1,7.08588207283009
0.694979182065997,0.554292748042225,0.653893366854185,14,7.08588207283009
0.686337388987279,0.559439854995395,0.641639456860516,15,7.08588207283009
0.697934605652481,0.576503883030397,0.643678579245515,16,7.08588207283009
0.683084153734408,0.560260826068706,0.630001297762971,13,7.08588207283009
0.687941697164704,0.546980397807218,0.602885404181231,18,7.08588207283009
0.68272465822818,0.553621304590936,0.634704457764406,19,7.08588207283009
0.684501643129801,0.553129460045128,0.626503551843674,2,7.08588207283009
0.686352232822083,0.575436561749966,0.651159772081263,20,7.08588207283009
0.694174112506876,0.574131661128339,0.618319383644379,21,7.08588207283009
0.68947241935925,0.570205115131958,0.647309058684249,22,7.08588207283009
0.699810474570846,0.57428229132167,0.643822188884515,23,7.08588207283009
0.691568245464996,0.568241398763484,0.622488895742747,24,7.08588207283009
0.691591467942361,0.576958087784071,0.650813994949874,25,7.08588207283009
0.69053100182469,0.549382584890862,0.612799999569188,26,7.08588207283009
0.678742005951086,0.564112670829941,0.622117357395341,27,7.08588207283009
0.688107405057844,0.590474783637118,0.648888777367151,28,7.08588207283009
0.687824161400287,0.552620222409772,0.626612061475029,17,7.08588207283009
0.685404577167,0.543701021995399,0.622737914794941,3,7.08588207283009
0.684372453048791,0.556458990459575,0.653257991090885,30,7.08588207283009
0.680515851926965,0.524214418970895,0.602639077568879,31,7.08588207283009
0.685030403662293,0.579580228194028,0.656385227580526,32,7.08588207283009
0.700553702243642,0.582966103861982,0.63371777443761,33,7.08588207283009
0.68042913622705,0.571500268059465,0.655800940778055,34,7.08588207283009
0.69259614461493,0.584304706840308,0.626923199711587,35,7.08588207283009
0.700403402188085,0.581926177337624,0.659971841910442,36,7.08588207283009
0.694096743964476,0.569703097222744,0.631263958333485,37,7.08588207283009
0.695197853564107,0.587585098811606,0.644388457747506,38,7.08588207283009
0.685014030559558,0.539280133750343,0.618374941217419,39,7.08588207283009
0.701053367655247,0.567888440570786,0.616109437447498,4,7.08588207283009
0.701512812734278,0.589301963546924,0.647435425736877,29,7.08588207283009
0.692617754161643,0.589408615058714,0.660089288870337,41,7.08588207283009
0.68606818358563,0.572503063115899,0.632511001068715,42,7.08588207283009
0.688117980268144,0.564097357601654,0.642858348610574,43,7.08588207283009
0.701430474956163,0.579359332608642,0.630238559623361,44,7.08588207283009
0.700889419463694,0.548432453059458,0.617166306352719,45,7.08588207283009
0.690765868612575,0.570471340361931,0.631740103921889,46,7.08588207283009
0.686491847863964,0.526840926035058,0.595332999753291,47,7.08588207283009
0.686948322542694,0.552127416655752,0.645442246100323,48,7.08588207283009
0.673408482724406,0.541642679481267,0.629154514145051,49,7.08588207283009
0.666031640280553,0.533291085662624,0.617328354527772,5,7.08588207283009
0.694145417673069,0.558277542408285,0.622131798092657,50,7.08588207283009
0.690674821144151,0.541200800793953,0.639924770994879,6,7.08588207283009
0.684735470804448,0.572195356030457,0.643882519015525,7,7.08588207283009
0.683959748597855,0.529752192372048,0.574345612662882,8,7.08588207283009
0.681258962379863,0.545988434488162,0.644268667233112,9,7.08588207283009
0.677185815825116,0.535761901038613,0.603060310085293,40,7.08588207283009
0.679163394886663,0.542622815173914,0.608262364259386,1,7.55654208796633
0.678116825032908,0.558710157541861,0.648296545954187,10,7.55654208796633
0.682663091766251,0.549880422368941,0.643953287329903,11,7.55654208796633
0.679882778696878,0.550452697507104,0.62812655399563,13,7.55654208796633
0.68512180880742,0.534033124182104,0.639993353305089,14,7.55654208796633
0.680971416894129,0.554344374497958,0.629843711611019,15,7.55654208796633
0.669757001968317,0.542822692678371,0.615051588165653,12,7.55654208796633
0.681738648080771,0.546616856924384,0.632887217050667,17,7.55654208796633
0.68128081129564,0.53795357367195,0.625178245284974,18,7.55654208796633
0.670067172227931,0.541551702739833,0.621014301194776,19,7.55654208796633
0.690451145259543,0.567678784316344,0.633945650255565,16,7.55654208796633
0.688101189136881,0.564239647302722,0.637314428264825,20,7.55654208796633
0.689238425315207,0.574000188064697,0.630138139026336,21,7.55654208796633
0.688641043996604,0.54955479638343,0.630666928965432,22,7.55654208796633
0.689878898541607,0.578467254240765,0.645868487441632,23,7.55654208796633
0.680695973064417,0.553757260360483,0.632078383875148,24,7.55654208796633
0.680510786949626,0.581360080132972,0.653067995971244,25,7.55654208796633
0.678175623729756,0.543566592904375,0.608659276368485,26,7.55654208796633
0.666501359082229,0.54935989910599,0.612225040903638,27,7.55654208796633
0.683660469834813,0.577190144899397,0.643202700890192,28,7.55654208796633
0.698370343679881,0.572911748719662,0.642718532292601,29,7.55654208796633
0.674769446389286,0.534834540816268,0.613863540168673,3,7.55654208796633
0.674897397258263,0.524947516877286,0.630103670854273,30,7.55654208796633
0.677476577039325,0.537670150211347,0.633158216832803,2,7.55654208796633
0.673268735911244,0.542629908373142,0.640627079217589,32,7.55654208796633
0.69082672020263,0.574474671401018,0.630053020777347,33,7.55654208796633
0.671757214669978,0.54365521417506,0.631798809173906,34,7.55654208796633
0.686539377423071,0.598509487775543,0.650336791800683,35,7.55654208796633
0.695197300140013,0.56617066340596,0.646103575649168,36,7.55654208796633
0.6894759740061,0.545508889205236,0.622194557820181,37,7.55654208796633
0.681317568453811,0.573105077844728,0.630863403771387,38,7.55654208796633
0.675895355047567,0.530218631329287,0.597886293256139,39,7.55654208796633
0.688309023840858,0.544019540326549,0.612968557855313,4,7.55654208796633
0.667288889185627,0.518906774498535,0.609656858152435,40,7.55654208796633
0.680052214150249,0.565067204180226,0.647158887019909,41,7.55654208796633
0.672718749035616,0.560752162147208,0.624888313137125,42,7.55654208796633
0.68187961275849,0.54405731301483,0.622945491081883,43,7.55654208796633
0.700477710197584,0.581216535370007,0.625864656446503,44,7.55654208796633
0.695329381317904,0.549284899952494,0.636342687910152,45,7.55654208796633
0.676935982179361,0.56854871341257,0.631042136745587,46,7.55654208796633
0.683610890148044,0.514875479587117,0.594586719813775,47,7.55654208796633
0.680992133182198,0.527862155671099,0.607699761230616,48,7.55654208796633
0.669522350899613,0.520565521903842,0.623418016760951,49,7.55654208796633
0.657621260279603,0.543944112385672,0.633823610391835,5,7.55654208796633
0.684745435076546,0.547021515676057,0.633940413558806,50,7.55654208796633
0.67640574401632,0.532817693609694,0.639520104715149,6,7.55654208796633
0.674463879312204,0.535330308923341,0.641028633007234,7,7.55654208796633
0.670653161624997,0.502488484439595,0.587157889754765,8,7.55654208796633
0.678954767637154,0.535725251569549,0.640412061535241,9,7.55654208796633
0.670436908168492,0.507331311119717,0.589526550661221,31,7.55654208796633
0.676918265859868,0.547499108837594,0.615035308798542,1,8.02951513858197
0.669690162162239,0.543835003630199,0.624914300243498,10,8.02951513858197
0.660552018678114,0.515810565089829,0.598058516624989,12,8.02951513858197
0.666856446448685,0.503157832536352,0.593863236530045,13,8.02951513858197
0.681697118232761,0.538748038989243,0.660180722299011,14,8.02951513858197
0.680426967160578,0.54400419511951,0.624597889441393,15,8.02951513858197
0.680931021140573,0.553215923684452,0.611747863555449,16,8.02951513858197
0.675063094687993,0.54071257769764,0.636039306678532,17,8.02951513858197
0.673562059322832,0.526013704257161,0.619228501987325,18,8.02951513858197
0.663943113768548,0.533313723278334,0.625741653944055,19,8.02951513858197
0.672859170761288,0.536488307616994,0.636104590117218,2,8.02951513858197
0.678331020587119,0.534239041088131,0.614984569569537,20,8.02951513858197
0.679607969339633,0.543111843968962,0.612540894147983,21,8.02951513858197
0.681656056116415,0.545559724753829,0.628305337991428,22,8.02951513858197
0.667689345665762,0.538675934671286,0.63380958000709,11,8.02951513858197
0.67952948763409,0.537465690533704,0.620197358190878,24,8.02951513858197
0.68025655274534,0.574874070312508,0.651342052686088,25,8.02951513858197
0.671440915041387,0.550633579853754,0.618196139550768,26,8.02951513858197
0.658206478863912,0.525807829173084,0.605997328839863,27,8.02951513858197
0.680459686046184,0.569125272222492,0.644722902505126,28,8.02951513858197
0.691932982111185,0.551954334996632,0.620546048980517,29,8.02951513858197
0.667922772769564,0.516075331078928,0.606720170389598,3,8.02951513858197
0.660806107289651,0.507960791933153,0.618311182662578,30,8.02951513858197
0.664893663647941,0.528547408013148,0.610152382485183,31,8.02951513858197
0.667739378870004,0.525062663341267,0.632551585537561,32,8.02951513858197
0.686614006718452,0.573095652165758,0.635593264721713,33,8.02951513858197
0.662485625419017,0.528351225222098,0.632479917704316,34,8.02951513858197
0.683066371260546,0.582726350969274,0.641463891159851,35,8.02951513858197
0.682692415493279,0.550201718797541,0.640827928325839,36,8.02951513858197
0.675127014738294,0.524523033156825,0.614692464061337,37,8.02951513858197
0.677246287296004,0.548261307412734,0.604927900621846,38,8.02951513858197
0.672139608625214,0.534034679054254,0.60955992378015,39,8.02951513858197
0.680593239121888,0.543874700597687,0.628018169806924,4,8.02951513858197
0.658547378803362,0.498918431204031,0.591251889219858,40,8.02951513858197
0.674882926170373,0.56525954526551,0.644072368265639,41,8.02951513858197
0.666271908721754,0.557357384851531,0.629351320619323,42,8.02951513858197
0.670126755269955,0.529407071529601,0.627800278805673,43,8.02951513858197
0.686262708318059,0.579852999976787,0.634669288266239,44,8.02951513858197
0.68079936254777,0.543283433865687,0.637401091485465,45,8.02951513858197
0.671183600599588,0.554092280270308,0.620014835430761,46,8.02951513858197
0.679910852683087,0.510683450522965,0.592352028882332,47,8.02951513858197
0.673197247981202,0.510195448011654,0.610798988285483,48,8.02951513858197
0.655997716971963,0.508426546346116,0.629764002333528,49,8.02951513858197
0.656226205309193,0.527369365416895,0.618344752560865,5,8.02951513858197
0.681942186833278,0.529791365003626,0.608569702689455,50,8.02951513858197
0.671675514292314,0.508036931863272,0.618864746885778,6,8.02951513858197
0.679186941848102,0.549033253237264,0.629547723596189,7,8.02951513858197
0.664731565762499,0.507302258393281,0.597807430865827,8,8.02951513858197
0.676049399134927,0.518725843012313,0.636213045089891,9,8.02951513858197
0.681691941478245,0.580662016728863,0.640675487348764,23,8.02951513858197
0.667416550520288,0.541286744175237,0.618307115486596,1,8.50844385969286
0.661549539102151,0.523437153851118,0.623559678998177,11,8.50844385969286
0.643207562238891,0.514051710716474,0.605341343716948,12,8.50844385969286
0.659479895155375,0.508684573337949,0.598499494592776,13,8.50844385969286
0.666754352474896,0.545728322737863,0.63301633227528,10,8.50844385969286
0.673685394262855,0.549365046451832,0.640129094098848,15,8.50844385969286
0.673226468544866,0.570995932281073,0.645807362587431,16,8.50844385969286
0.669513476529649,0.533343831424114,0.637033943049386,17,8.50844385969286
0.664746539624235,0.496254963518909,0.586748837205509,18,8.50844385969286
0.656282203613695,0.52159103729131,0.601436776786499,19,8.50844385969286
0.664211557764981,0.509851359950131,0.630339063579347,2,8.50844385969286
0.670591728891978,0.53248845851278,0.605477935681928,20,8.50844385969286
0.667047468967672,0.520931830349319,0.612409984349341,21,8.50844385969286
0.669963620085649,0.526539849961098,0.611470578655026,22,8.50844385969286
0.674152515895969,0.542469142540936,0.608705789809234,23,8.50844385969286
0.671466648075903,0.500454893173504,0.596499133579804,24,8.50844385969286
0.671143461718544,0.575191256851117,0.63897935706838,25,8.50844385969286
0.663412280563225,0.556741734337524,0.629479001055933,26,8.50844385969286
0.654017136621385,0.514463217793923,0.599881675908285,27,8.50844385969286
0.671552355928111,0.544139704011338,0.62211525742798,28,8.50844385969286
0.686044493494805,0.543663751931174,0.610275243834988,29,8.50844385969286
0.658487246407801,0.510000601629138,0.602332687219131,3,8.50844385969286
0.652816166281029,0.502442317685014,0.608251826572443,30,8.50844385969286
0.656831213447166,0.503456997007857,0.600544289474304,31,8.50844385969286
0.663946499681959,0.520366454603725,0.634770182388641,32,8.50844385969286
0.674832147077092,0.559615225184184,0.631707445008298,33,8.50844385969286
0.655074821190878,0.523817264601606,0.626066319803996,34,8.50844385969286
0.673651635603866,0.55582044308458,0.621446231309719,35,8.50844385969286
0.677352474341202,0.529538623621009,0.634091502227428,36,8.50844385969286
0.674126594043361,0.510246703802531,0.6125796324941,37,8.50844385969286
0.662810503143781,0.526618699160267,0.590605275377564,38,8.50844385969286
0.670029825000338,0.540668242296531,0.602942035076559,39,8.50844385969286
0.669746902707712,0.541329456959335,0.633580937044435,4,8.50844385969286
0.648261224149154,0.499775749613331,0.592949749920558,40,8.50844385969286
0.66620763574822,0.54291649537348,0.628963403340911,41,8.50844385969286
0.660882670419538,0.555731376356835,0.641514052243091,42,8.50844385969286
0.658601399467542,0.53899572674765,0.63619000901064,43,8.50844385969286
0.689418983088732,0.562863907719062,0.63594261825488,44,8.50844385969286
0.677441960598522,0.524081970320686,0.626921529514525,45,8.50844385969286
0.663854115645528,0.527386180808704,0.600344771868396,46,8.50844385969286
0.678181516658763,0.514722613463743,0.600624702477536,47,8.50844385969286
0.66488184226475,0.522878748350216,0.610740150109728,48,8.50844385969286
0.657602377066488,0.496291234843954,0.617617455336167,49,8.50844385969286
0.647084374336518,0.54480763000254,0.634162175278552,5,8.50844385969286
0.67333680252398,0.531707086902309,0.638007045722007,14,8.50844385969286
0.666424423195549,0.510579865625556,0.611713529701035,6,8.50844385969286
0.675243766465191,0.552448224758983,0.636339691982527,7,8.50844385969286
0.658704195678546,0.491883582823964,0.587649648819894,8,8.50844385969286
0.675815288661265,0.528427963576843,0.649278590613732,9,8.50844385969286
0.676918859962399,0.560486953455066,0.609211555910549,50,8.50844385969286
0.665672725955516,0.520379010689444,0.60069002824623,1,8.98299333757762
0.661227347587523,0.524861022054615,0.618899095355867,10,8.98299333757762
0.640447137689054,0.489044390190609,0.577443399994531,12,8.98299333757762
0.648823571553644,0.512178905637041,0.607005619580777,13,8.98299333757762
0.667146575289438,0.502670709630739,0.621078641846473,14,8.98299333757762
0.652740208032717,0.500160181537948,0.621635090323496,11,8.98299333757762
0.663628954726868,0.535378160419219,0.627694289275827,16,8.98299333757762
0.660108056129771,0.522155908827757,0.635720611399605,17,8.98299333757762
0.653229578756729,0.490731830378346,0.603131390357081,18,8.98299333757762
0.665733210296642,0.532294965769966,0.624340828133022,15,8.98299333757762
0.656804795606306,0.524263174175267,0.615238395055708,2,8.98299333757762
0.669470040627202,0.497697490841073,0.601926629709501,20,8.98299333757762
0.661255573894036,0.505805036590462,0.61516023867089,21,8.98299333757762
0.666769408394282,0.511270558740652,0.602081051764713,22,8.98299333757762
0.666480046090908,0.529097603805075,0.613037493869398,23,8.98299333757762
0.661300215025505,0.52836566201866,0.609170562673657,24,8.98299333757762
0.66964182739598,0.550019279954375,0.627563256124502,25,8.98299333757762
0.664676713954981,0.546685926418948,0.627959582921389,26,8.98299333757762
0.645679645484052,0.51326231008541,0.615846003146744,27,8.98299333757762
