"lat","lon","year.x","country","year.y","index","index_diff","geolev1","geolev2","x"
-7.74434995651245,35.704460144043,2008,"tanzania",2012,0.249419673072247,1.09487234289237,"TZA.5","TZA",3
-7.78742980957031,33.4073715209961,2008,"tanzania",2012,0.172049526929262,0.127722073034401,"TZA.13","TZA",5
-7.78975009918213,35.6725997924805,2008,"tanzania",2012,-0.124533637338353,0.661271649637899,"TZA.5","TZA",3
-7.81785011291504,31.7755908966064,2008,"tanzania",2012,0.0504133824558385,0.116285192907302,"TZA.21","TZA",2
-7.94042015075684,35.0647811889648,2008,"tanzania",2012,0.230018720860393,0.494781016180822,"TZA.5","TZA",4
-8.06122016906738,39.1512489318848,2008,"tanzania",2012,0.817867911170534,0.0301868165236103,"TZA.20","TZA",1
-8.10367012023926,36.50537109375,2008,"tanzania",2012,0.321264197442331,0.489423770223232,"TZA.14","TZA",6
-8.12541961669922,39.2182197570801,2008,"tanzania",2012,0.0621185372632892,0.3808644500887,"TZA.20","TZA",5
-8.1321496963501,36.6683807373047,2008,"tanzania",2012,0.314723660670851,1.29363202083461,"TZA.14","TZA",2
-8.40262985229492,34.7455787658691,2008,"tanzania",2012,0.0185724397752508,-0.394881102642502,"TZA.5","TZA",2
-8.42500972747803,33.0209197998047,2008,"tanzania",2012,-0.0797293301565323,-0.293141348123146,"TZA.13","TZA",3
-8.52116012573242,35.3501510620117,2008,"tanzania",2012,0.131702427423759,0.261841612715642,"TZA.5","TZA",4
-8.54986000061035,35.3396492004395,2008,"tanzania",2012,0.622149901646926,0.944202364596945,"TZA.5","TZA",1
-8.55091953277588,34.8392715454102,2008,"tanzania",2012,0.049168473866941,0.26019415939457,"TZA.5","TZA",4
-8.5761604309082,39.2324981689453,2008,"tanzania",2012,0.0433210448208607,-0.0961295330371998,"TZA.10","TZA",3
-8.63875007629395,34.331241607666,2008,"tanzania",2012,0.00182502275591102,-0.124443570005102,"TZA.13","TZA",5
-8.6641902923584,36.7207412719727,2008,"tanzania",2012,-0.178672998821075,0.447919731346761,"TZA.14","TZA",6
-8.69686985015869,33.2885589599609,2008,"tanzania",2012,-0.00904196874419622,-0.0409330821538495,"TZA.13","TZA",4
-8.73647975921631,36.7207717895508,2008,"tanzania",2012,-0.350305419223976,-0.495717443116508,"TZA.14","TZA",2
-8.74722957611084,39.4151992797852,2008,"tanzania",2012,-0.729514577673285,-0.327862590949596,"TZA.10","TZA",1
-8.82653999328613,38.8787117004395,2008,"tanzania",2012,-0.391798905026524,-0.505091265259263,"TZA.10","TZA",2
-8.88663005828857,33.1346817016602,2008,"tanzania",2012,-0.552807910678788,-0.637640931773658,"TZA.13","TZA",1
-8.89496040344238,33.5024490356445,2008,"tanzania",2012,-0.234577702576818,-0.109300890018124,"TZA.13","TZA",4
-8.92918968200684,39.534351348877,2008,"tanzania",2012,0.153003265877937,0.0483096095709997,"TZA.10","TZA",1
-8.97686958312988,33.9532012939453,2008,"tanzania",2012,0.779286985849201,0.327732286799496,"TZA.17","TZA",1
-9.0651798248291,34.7932090759277,2008,"tanzania",2012,0.530994181516757,1.1795515847176,"TZA.17","TZA",3
-9.10622978210449,39.5622215270996,2008,"tanzania",2012,-0.227427962100064,-0.226258725327506,"TZA.10","TZA",2
-9.14704036712646,32.8802108764648,2008,"tanzania",2012,-0.0109456363019443,0.247186441412436,"TZA.13","TZA",3
-9.15958976745605,33.830509185791,2008,"tanzania",2012,-0.362190423053351,-0.357753009005665,"TZA.13","TZA",2
-9.16790962219238,33.5433006286621,2008,"tanzania",2012,-0.210624546391925,-0.297470200779155,"TZA.13","TZA",1
-9.24647998809814,33.3549880981445,2008,"tanzania",2012,-0.108518686479584,0.00842447043934268,"TZA.13","TZA",1
-9.27083969116211,33.6005401611328,2008,"tanzania",2012,-0.153314313859087,-0.869374404084493,"TZA.13","TZA",1
-9.28034973144531,34.7185516357422,2008,"tanzania",2012,0.0928014458887016,0.516241180393296,"TZA.17","TZA",3
-9.427490234375,33.9738998413086,2008,"tanzania",2012,0.0148281931327847,-0.00488640733221155,"TZA.13","TZA",3
-9.43041038513184,33.0661888122559,2008,"tanzania",2012,0.309195929309911,0.50132516688779,"TZA.13","TZA",4
-9.47918033599854,33.129280090332,2008,"tanzania",2012,0.861227492779207,0.558555560052282,"TZA.13","TZA",1
