"year","count_PlanetScope","count_RapidEye","cluster_id"
2007,0,0,"RW2014_368"
2008,0,0,"RW2014_368"
2009,0,0,"RW2014_368"
2010,0,1,"RW2014_368"
2011,0,5,"RW2014_368"
2012,0,4,"RW2014_368"
2013,0,8,"RW2014_368"
2014,0,23,"RW2014_368"
2015,0,29,"RW2014_368"
2016,38,14,"RW2014_368"
2017,244,18,"RW2014_368"
2000,0,0,"MW2015_292"
2001,0,0,"MW2015_292"
2002,0,0,"MW2015_292"
2003,0,0,"MW2015_292"
2004,0,0,"MW2015_292"
2005,0,0,"MW2015_292"
2006,0,0,"MW2015_292"
2007,0,0,"MW2015_292"
2008,0,0,"MW2015_292"
2009,0,3,"MW2015_292"
2010,0,5,"MW2015_292"
2011,0,2,"MW2015_292"
2012,0,2,"MW2015_292"
2013,0,3,"MW2015_292"
2014,0,6,"MW2015_292"
2015,0,8,"MW2015_292"
2016,25,6,"MW2015_292"
2017,154,3,"MW2015_292"
2018,160,3,"MW2015_292"
2000,0,0,"ML2012_243"
2001,0,0,"ML2012_243"
2002,0,0,"ML2012_243"
2003,0,0,"ML2012_243"
2004,0,0,"ML2012_243"
2005,0,0,"ML2012_243"
2006,0,0,"ML2012_243"
2007,0,0,"ML2012_243"
2008,0,0,"ML2012_243"
2009,0,0,"ML2012_243"
2010,0,4,"ML2012_243"
2011,0,2,"ML2012_243"
2012,0,11,"ML2012_243"
2013,0,6,"ML2012_243"
2014,0,20,"ML2012_243"
2015,0,5,"ML2012_243"
2016,25,13,"ML2012_243"
2000,0,0,"UG2014_179"
2001,0,0,"UG2014_179"
2002,0,0,"UG2014_179"
2003,0,0,"UG2014_179"
2004,0,0,"UG2014_179"
2005,0,0,"UG2014_179"
2006,0,0,"UG2014_179"
2007,0,0,"UG2014_179"
2008,0,0,"UG2014_179"
2009,0,0,"UG2014_179"
2010,0,1,"UG2014_179"
2011,0,4,"UG2014_179"
2012,0,2,"UG2014_179"
2013,0,6,"UG2014_179"
2014,0,14,"UG2014_179"
2015,0,5,"UG2014_179"
2016,8,5,"UG2014_179"
2017,72,9,"UG2014_179"
2018,137,0,"UG2014_179"
2000,0,0,"CF1994_121"
2001,0,0,"CF1994_121"
2002,0,0,"CF1994_121"
2003,0,0,"CF1994_121"
2004,0,0,"CF1994_121"
2005,0,0,"CF1994_121"
2006,0,0,"CF1994_121"
2007,0,0,"CF1994_121"
2008,0,0,"CF1994_121"
2009,0,2,"CF1994_121"
2010,0,4,"CF1994_121"
2011,0,0,"CF1994_121"
2012,0,9,"CF1994_121"
2013,0,7,"CF1994_121"
2014,0,9,"CF1994_121"
2015,0,10,"CF1994_121"
2016,15,12,"CF1994_121"
2017,101,15,"CF1994_121"
2018,153,3,"CF1994_121"
2000,0,0,"GH2008_144"
2001,0,0,"GH2008_144"
2002,0,0,"GH2008_144"
2003,0,0,"GH2008_144"
2004,0,0,"GH2008_144"
2005,0,0,"GH2008_144"
2006,0,0,"GH2008_144"
2007,0,0,"GH2008_144"
2008,0,0,"GH2008_144"
2009,0,2,"GH2008_144"
2010,0,8,"GH2008_144"
2011,0,10,"GH2008_144"
2012,0,4,"GH2008_144"
2013,0,8,"GH2008_144"
2014,0,17,"GH2008_144"
2015,0,13,"GH2008_144"
2016,32,1,"GH2008_144"
2017,146,2,"GH2008_144"
2000,0,0,"TZ2010_342"
2001,0,0,"TZ2010_342"
2002,0,0,"TZ2010_342"
2003,0,0,"TZ2010_342"
2004,0,0,"TZ2010_342"
2005,0,0,"TZ2010_342"
2006,0,0,"TZ2010_342"
2007,0,0,"TZ2010_342"
2008,0,0,"TZ2010_342"
2009,0,0,"TZ2010_342"
2010,0,3,"TZ2010_342"
2011,0,5,"TZ2010_342"
2012,0,6,"TZ2010_342"
2013,0,6,"TZ2010_342"
2014,0,7,"TZ2010_342"
2015,0,4,"TZ2010_342"
2016,24,5,"TZ2010_342"
2017,167,7,"TZ2010_342"
2018,221,0,"TZ2010_342"
2000,0,0,"ML2015_163"
2001,0,0,"ML2015_163"
2002,0,0,"ML2015_163"
2003,0,0,"ML2015_163"
2004,0,0,"ML2015_163"
2005,0,0,"ML2015_163"
2006,0,0,"ML2015_163"
2007,0,0,"ML2015_163"
2008,0,0,"ML2015_163"
2009,0,3,"ML2015_163"
2010,0,2,"ML2015_163"
2011,0,2,"ML2015_163"
2012,0,6,"ML2015_163"
2013,0,5,"ML2015_163"
2014,0,12,"ML2015_163"
2015,0,5,"ML2015_163"
2016,25,5,"ML2015_163"
2017,175,8,"ML2015_163"
2000,0,0,"MW2015_849"
2001,0,0,"MW2015_849"
2002,0,0,"MW2015_849"
2003,0,0,"MW2015_849"
2004,0,0,"MW2015_849"
2005,0,0,"MW2015_849"
2006,0,0,"MW2015_849"
2007,0,0,"MW2015_849"
2008,0,0,"MW2015_849"
2009,0,0,"MW2015_849"
2010,0,3,"MW2015_849"
2011,0,3,"MW2015_849"
2012,0,4,"MW2015_849"
2013,0,6,"MW2015_849"
2014,0,5,"MW2015_849"
2015,0,5,"MW2015_849"
2016,17,5,"MW2015_849"
2017,174,4,"MW2015_849"
2018,159,5,"MW2015_849"
2000,0,0,"ML1995_281"
2001,0,0,"ML1995_281"
2002,0,0,"ML1995_281"
2003,0,0,"ML1995_281"
2004,0,0,"ML1995_281"
2005,0,0,"ML1995_281"
2006,0,0,"ML1995_281"
2007,0,0,"ML1995_281"
2008,0,0,"ML1995_281"
2009,0,3,"ML1995_281"
2010,0,3,"ML1995_281"
2011,0,2,"ML1995_281"
2012,0,6,"ML1995_281"
2013,0,5,"ML1995_281"
2014,0,12,"ML1995_281"
2015,0,5,"ML1995_281"
2016,25,5,"ML1995_281"
2017,172,8,"ML1995_281"
2000,0,0,"ZM2007_99"
2001,0,0,"ZM2007_99"
2002,0,0,"ZM2007_99"
2003,0,0,"ZM2007_99"
2004,0,0,"ZM2007_99"
2005,0,0,"ZM2007_99"
2006,0,0,"ZM2007_99"
2007,0,0,"ZM2007_99"
2008,0,0,"ZM2007_99"
2009,0,0,"ZM2007_99"
2010,0,2,"ZM2007_99"
2011,0,7,"ZM2007_99"
2012,0,10,"ZM2007_99"
2013,0,14,"ZM2007_99"
2014,0,19,"ZM2007_99"
2015,0,10,"ZM2007_99"
2016,45,3,"ZM2007_99"
2000,0,0,"ET2010_567"
2001,0,0,"ET2010_567"
2002,0,0,"ET2010_567"
2003,0,0,"ET2010_567"
2004,0,0,"ET2010_567"
2005,0,0,"ET2010_567"
2006,0,0,"ET2010_567"
2007,0,0,"ET2010_567"
2008,0,0,"ET2010_567"
2009,0,2,"ET2010_567"
2010,0,4,"ET2010_567"
2011,0,6,"ET2010_567"
2012,0,7,"ET2010_567"
2013,0,13,"ET2010_567"
2014,0,5,"ET2010_567"
2015,0,19,"ET2010_567"
2016,55,9,"ET2010_567"
2000,0,0,"CI1998_47"
2001,0,0,"CI1998_47"
2002,0,0,"CI1998_47"
2003,0,0,"CI1998_47"
2004,0,0,"CI1998_47"
2005,0,0,"CI1998_47"
2006,0,0,"CI1998_47"
2007,0,0,"CI1998_47"
2008,0,0,"CI1998_47"
2009,0,4,"CI1998_47"
2010,0,16,"CI1998_47"
2011,0,5,"CI1998_47"
2012,0,2,"CI1998_47"
2013,0,5,"CI1998_47"
2014,0,8,"CI1998_47"
2015,0,4,"CI1998_47"
2016,10,2,"CI1998_47"
2017,82,0,"CI1998_47"
2018,175,0,"CI1998_47"
2000,0,0,"NG2013_712"
2001,0,0,"NG2013_712"
2002,0,0,"NG2013_712"
2003,0,0,"NG2013_712"
2004,0,0,"NG2013_712"
2005,0,0,"NG2013_712"
2006,0,0,"NG2013_712"
2007,0,0,"NG2013_712"
2008,0,0,"NG2013_712"
2009,0,3,"NG2013_712"
2010,0,3,"NG2013_712"
2011,0,6,"NG2013_712"
2012,0,6,"NG2013_712"
2013,0,4,"NG2013_712"
2014,0,7,"NG2013_712"
2015,0,4,"NG2013_712"
2016,16,3,"NG2013_712"
2017,66,5,"NG2013_712"
2018,93,3,"NG2013_712"
2000,0,0,"MW2015_203"
2001,0,0,"MW2015_203"
2002,0,0,"MW2015_203"
2003,0,0,"MW2015_203"
2004,0,0,"MW2015_203"
2005,0,0,"MW2015_203"
2006,0,0,"MW2015_203"
2007,0,0,"MW2015_203"
2008,0,0,"MW2015_203"
2009,0,0,"MW2015_203"
2010,0,4,"MW2015_203"
2011,0,1,"MW2015_203"
2012,0,10,"MW2015_203"
2013,0,2,"MW2015_203"
2014,0,6,"MW2015_203"
2015,0,8,"MW2015_203"
2016,28,3,"MW2015_203"
2017,161,11,"MW2015_203"
2018,134,3,"MW2015_203"
2000,0,0,"ZW2005_695"
2001,0,0,"ZW2005_695"
2002,0,0,"ZW2005_695"
2003,0,0,"ZW2005_695"
2004,0,0,"ZW2005_695"
2005,0,0,"ZW2005_695"
2006,0,0,"ZW2005_695"
2007,0,0,"ZW2005_695"
2008,0,0,"ZW2005_695"
2009,0,0,"ZW2005_695"
2010,0,3,"ZW2005_695"
2011,0,1,"ZW2005_695"
2012,0,3,"ZW2005_695"
2013,0,9,"ZW2005_695"
2014,0,14,"ZW2005_695"
2015,0,9,"ZW2005_695"
2016,35,9,"ZW2005_695"
2017,201,7,"ZW2005_695"
2000,0,0,"BJ2012_87"
2001,0,0,"BJ2012_87"
2002,0,0,"BJ2012_87"
2003,0,0,"BJ2012_87"
2004,0,0,"BJ2012_87"
2005,0,0,"BJ2012_87"
2006,0,0,"BJ2012_87"
2007,0,0,"BJ2012_87"
2008,0,0,"BJ2012_87"
2009,0,2,"BJ2012_87"
2010,0,4,"BJ2012_87"
2011,0,6,"BJ2012_87"
2012,0,2,"BJ2012_87"
2013,0,8,"BJ2012_87"
2014,0,10,"BJ2012_87"
2015,0,6,"BJ2012_87"
2016,36,6,"BJ2012_87"
2017,179,11,"BJ2012_87"
2000,0,0,"MW2010_275"
2001,0,0,"MW2010_275"
2002,0,0,"MW2010_275"
2003,0,0,"MW2010_275"
2004,0,0,"MW2010_275"
2005,0,0,"MW2010_275"
2006,0,0,"MW2010_275"
2007,0,0,"MW2010_275"
2008,0,0,"MW2010_275"
2009,0,0,"MW2010_275"
2010,0,3,"MW2010_275"
2011,0,5,"MW2010_275"
2012,0,7,"MW2010_275"
2013,0,0,"MW2010_275"
2014,0,3,"MW2010_275"
2015,0,4,"MW2010_275"
2016,24,3,"MW2010_275"
2017,174,11,"MW2010_275"
2018,179,6,"MW2010_275"
2000,0,0,"ZW2005_476"
2001,0,0,"ZW2005_476"
2002,0,0,"ZW2005_476"
2003,0,0,"ZW2005_476"
2004,0,0,"ZW2005_476"
2005,0,0,"ZW2005_476"
2006,0,0,"ZW2005_476"
2007,0,0,"ZW2005_476"
2008,0,0,"ZW2005_476"
2009,0,0,"ZW2005_476"
2010,0,6,"ZW2005_476"
2011,0,5,"ZW2005_476"
2012,0,2,"ZW2005_476"
2013,0,10,"ZW2005_476"
2014,0,5,"ZW2005_476"
2015,0,6,"ZW2005_476"
2016,26,3,"ZW2005_476"
2017,221,5,"ZW2005_476"
2000,0,0,"TG2013_269"
2001,0,0,"TG2013_269"
2002,0,0,"TG2013_269"
2003,0,0,"TG2013_269"
2004,0,0,"TG2013_269"
2005,0,0,"TG2013_269"
2006,0,0,"TG2013_269"
2007,0,0,"TG2013_269"
2008,0,0,"TG2013_269"
2009,0,8,"TG2013_269"
2010,0,16,"TG2013_269"
2011,0,19,"TG2013_269"
2012,0,12,"TG2013_269"
2013,0,19,"TG2013_269"
2014,0,24,"TG2013_269"
2015,0,40,"TG2013_269"
2016,65,31,"TG2013_269"
2000,0,0,"NG2008_379"
2001,0,0,"NG2008_379"
2002,0,0,"NG2008_379"
2003,0,0,"NG2008_379"
2004,0,0,"NG2008_379"
2005,0,0,"NG2008_379"
2006,0,0,"NG2008_379"
2007,0,0,"NG2008_379"
2008,0,0,"NG2008_379"
2009,0,1,"NG2008_379"
2010,0,2,"NG2008_379"
2011,0,4,"NG2008_379"
2012,0,6,"NG2008_379"
2013,0,4,"NG2008_379"
2014,0,8,"NG2008_379"
2015,0,7,"NG2008_379"
2016,16,18,"NG2008_379"
2017,155,6,"NG2008_379"
2018,173,5,"NG2008_379"
2000,0,0,"BF2014_206"
2001,0,0,"BF2014_206"
2002,0,0,"BF2014_206"
2003,0,0,"BF2014_206"
2004,0,0,"BF2014_206"
2005,0,0,"BF2014_206"
2006,0,0,"BF2014_206"
2007,0,0,"BF2014_206"
2008,0,0,"BF2014_206"
2009,0,4,"BF2014_206"
2010,0,7,"BF2014_206"
2011,0,2,"BF2014_206"
2012,0,3,"BF2014_206"
2013,0,28,"BF2014_206"
2014,0,30,"BF2014_206"
2015,0,21,"BF2014_206"
2016,49,2,"BF2014_206"
2000,0,0,"NG2013_187"
2001,0,0,"NG2013_187"
2002,0,0,"NG2013_187"
2003,0,0,"NG2013_187"
2004,0,0,"NG2013_187"
2005,0,0,"NG2013_187"
2006,0,0,"NG2013_187"
2007,0,0,"NG2013_187"
2008,0,0,"NG2013_187"
2009,0,4,"NG2013_187"
2010,0,1,"NG2013_187"
2011,0,5,"NG2013_187"
2012,0,2,"NG2013_187"
2013,0,8,"NG2013_187"
2014,0,6,"NG2013_187"
2015,0,1,"NG2013_187"
2016,27,3,"NG2013_187"
2017,147,6,"NG2013_187"
2018,214,3,"NG2013_187"
2000,0,0,"ZW2010_127"
2001,0,0,"ZW2010_127"
2002,0,0,"ZW2010_127"
2003,0,0,"ZW2010_127"
2004,0,0,"ZW2010_127"
2005,0,0,"ZW2010_127"
2006,0,0,"ZW2010_127"
2007,0,0,"ZW2010_127"
2008,0,0,"ZW2010_127"
2009,0,0,"ZW2010_127"
2010,0,6,"ZW2010_127"
2011,0,4,"ZW2010_127"
2012,0,5,"ZW2010_127"
2013,0,12,"ZW2010_127"
2014,0,8,"ZW2010_127"
2015,0,7,"ZW2010_127"
2016,55,6,"ZW2010_127"
2000,0,0,"TZ2007_432"
2001,0,0,"TZ2007_432"
2002,0,0,"TZ2007_432"
2003,0,0,"TZ2007_432"
2004,0,0,"TZ2007_432"
2005,0,0,"TZ2007_432"
2006,0,0,"TZ2007_432"
2007,0,0,"TZ2007_432"
2008,0,0,"TZ2007_432"
2009,0,0,"TZ2007_432"
2010,0,4,"TZ2007_432"
2011,0,5,"TZ2007_432"
2012,0,10,"TZ2007_432"
2013,0,15,"TZ2007_432"
2014,0,13,"TZ2007_432"
2015,0,19,"TZ2007_432"
2016,53,6,"TZ2007_432"
2000,0,0,"NG2013_354"
2001,0,0,"NG2013_354"
2002,0,0,"NG2013_354"
2003,0,0,"NG2013_354"
2004,0,0,"NG2013_354"
2005,0,0,"NG2013_354"
2006,0,0,"NG2013_354"
2007,0,0,"NG2013_354"
2008,0,0,"NG2013_354"
2009,0,2,"NG2013_354"
2010,0,3,"NG2013_354"
2011,0,3,"NG2013_354"
2012,0,8,"NG2013_354"
2013,0,5,"NG2013_354"
2014,0,4,"NG2013_354"
2015,0,6,"NG2013_354"
2016,21,6,"NG2013_354"
2017,183,3,"NG2013_354"
2018,219,2,"NG2013_354"
2000,0,0,"ET2010_451"
2001,0,0,"ET2010_451"
2002,0,0,"ET2010_451"
2003,0,0,"ET2010_451"
2004,0,0,"ET2010_451"
2005,0,0,"ET2010_451"
2006,0,0,"ET2010_451"
2007,0,0,"ET2010_451"
2008,0,0,"ET2010_451"
2009,0,6,"ET2010_451"
2010,0,10,"ET2010_451"
2011,0,10,"ET2010_451"
2012,0,2,"ET2010_451"
2013,0,20,"ET2010_451"
2014,0,16,"ET2010_451"
2015,0,22,"ET2010_451"
2016,40,10,"ET2010_451"
2000,0,0,"SN2008_282"
2001,0,0,"SN2008_282"
2002,0,0,"SN2008_282"
2003,0,0,"SN2008_282"
2004,0,0,"SN2008_282"
2005,0,0,"SN2008_282"
2006,0,0,"SN2008_282"
2007,0,0,"SN2008_282"
2008,0,0,"SN2008_282"
2009,0,0,"SN2008_282"
2010,0,9,"SN2008_282"
2011,0,4,"SN2008_282"
2012,0,14,"SN2008_282"
2013,0,10,"SN2008_282"
2014,0,7,"SN2008_282"
2015,0,6,"SN2008_282"
2016,15,9,"SN2008_282"
2017,115,14,"SN2008_282"
2018,176,6,"SN2008_282"
2000,0,0,"UG2011a_98"
2001,0,0,"UG2011a_98"
2002,0,0,"UG2011a_98"
2003,0,0,"UG2011a_98"
2004,0,0,"UG2011a_98"
2005,0,0,"UG2011a_98"
2006,0,0,"UG2011a_98"
2007,0,0,"UG2011a_98"
2008,0,0,"UG2011a_98"
2009,0,0,"UG2011a_98"
2010,0,6,"UG2011a_98"
2011,0,0,"UG2011a_98"
2012,0,5,"UG2011a_98"
2013,0,10,"UG2011a_98"
2014,0,46,"UG2011a_98"
2015,2,14,"UG2011a_98"
2016,60,6,"UG2011a_98"
2000,0,0,"LS2009_368"
2001,0,0,"LS2009_368"
2002,0,0,"LS2009_368"
2003,0,0,"LS2009_368"
2004,0,0,"LS2009_368"
2005,0,0,"LS2009_368"
2006,0,0,"LS2009_368"
2007,0,0,"LS2009_368"
2008,0,0,"LS2009_368"
2009,0,3,"LS2009_368"
2010,0,3,"LS2009_368"
2011,0,7,"LS2009_368"
2012,0,5,"LS2009_368"
2013,0,23,"LS2009_368"
2014,0,18,"LS2009_368"
2015,2,8,"LS2009_368"
2016,32,12,"LS2009_368"
2017,249,15,"LS2009_368"
2000,0,0,"ET2016_22"
2001,0,0,"ET2016_22"
2002,0,0,"ET2016_22"
2003,0,0,"ET2016_22"
2004,0,0,"ET2016_22"
2005,0,0,"ET2016_22"
2006,0,0,"ET2016_22"
2007,0,0,"ET2016_22"
2008,0,0,"ET2016_22"
2009,0,12,"ET2016_22"
2010,0,8,"ET2016_22"
2011,0,16,"ET2016_22"
2012,0,19,"ET2016_22"
2013,0,37,"ET2016_22"
2014,0,10,"ET2016_22"
2015,0,47,"ET2016_22"
2016,98,7,"ET2016_22"
2000,0,0,"ZW2010_191"
2001,0,0,"ZW2010_191"
2002,0,0,"ZW2010_191"
2003,0,0,"ZW2010_191"
2004,0,0,"ZW2010_191"
2005,0,0,"ZW2010_191"
2006,0,0,"ZW2010_191"
2007,0,0,"ZW2010_191"
2008,0,0,"ZW2010_191"
2009,0,0,"ZW2010_191"
2010,0,5,"ZW2010_191"
2011,0,0,"ZW2010_191"
2012,0,3,"ZW2010_191"
2013,0,5,"ZW2010_191"
2014,0,8,"ZW2010_191"
2015,0,3,"ZW2010_191"
2016,24,8,"ZW2010_191"
2017,167,10,"ZW2010_191"
2018,206,1,"ZW2010_191"
2000,0,0,"KE2014_97"
2001,0,0,"KE2014_97"
2002,0,0,"KE2014_97"
2003,0,0,"KE2014_97"
2004,0,0,"KE2014_97"
2005,0,0,"KE2014_97"
2006,0,0,"KE2014_97"
2007,0,0,"KE2014_97"
2008,0,0,"KE2014_97"
2009,0,0,"KE2014_97"
2010,0,1,"KE2014_97"
2011,0,3,"KE2014_97"
2012,0,2,"KE2014_97"
2013,0,9,"KE2014_97"
2014,0,7,"KE2014_97"
2015,0,3,"KE2014_97"
2016,23,2,"KE2014_97"
2017,145,3,"KE2014_97"
2018,131,2,"KE2014_97"
2000,0,0,"UG2011a_326"
2001,0,0,"UG2011a_326"
2002,0,0,"UG2011a_326"
2003,0,0,"UG2011a_326"
2004,0,0,"UG2011a_326"
2005,0,0,"UG2011a_326"
2006,0,0,"UG2011a_326"
2007,0,0,"UG2011a_326"
2008,0,0,"UG2011a_326"
2009,0,0,"UG2011a_326"
2010,0,8,"UG2011a_326"
2011,0,0,"UG2011a_326"
2012,0,10,"UG2011a_326"
2013,0,3,"UG2011a_326"
2014,0,3,"UG2011a_326"
2015,0,5,"UG2011a_326"
2016,25,7,"UG2011a_326"
2017,211,6,"UG2011a_326"
2018,239,0,"UG2011a_326"
2000,0,0,"KE2014_1159"
2001,0,0,"KE2014_1159"
2002,0,0,"KE2014_1159"
2003,0,0,"KE2014_1159"
2004,0,0,"KE2014_1159"
2005,0,0,"KE2014_1159"
2006,0,0,"KE2014_1159"
2007,0,0,"KE2014_1159"
2008,0,0,"KE2014_1159"
2009,0,4,"KE2014_1159"
2010,0,15,"KE2014_1159"
2011,0,4,"KE2014_1159"
2012,0,14,"KE2014_1159"
2013,0,18,"KE2014_1159"
2014,0,8,"KE2014_1159"
2015,2,8,"KE2014_1159"
2016,47,12,"KE2014_1159"
2000,0,0,"CI2012_40"
2001,0,0,"CI2012_40"
2002,0,0,"CI2012_40"
2003,0,0,"CI2012_40"
2004,0,0,"CI2012_40"
2005,0,0,"CI2012_40"
2006,0,0,"CI2012_40"
2007,0,0,"CI2012_40"
2008,0,0,"CI2012_40"
2009,0,6,"CI2012_40"
2010,0,9,"CI2012_40"
2011,0,17,"CI2012_40"
2012,0,19,"CI2012_40"
2013,0,43,"CI2012_40"
2014,0,20,"CI2012_40"
2015,0,20,"CI2012_40"
2016,20,5,"CI2012_40"
2017,80,9,"CI2012_40"
2018,175,11,"CI2012_40"
2000,0,0,"ML2006_128"
2001,0,0,"ML2006_128"
2002,0,0,"ML2006_128"
2003,0,0,"ML2006_128"
2004,0,0,"ML2006_128"
2005,0,0,"ML2006_128"
2006,0,0,"ML2006_128"
2007,0,0,"ML2006_128"
2008,0,0,"ML2006_128"
2009,0,0,"ML2006_128"
2010,0,3,"ML2006_128"
2011,0,3,"ML2006_128"
2012,0,3,"ML2006_128"
2013,0,5,"ML2006_128"
2014,0,5,"ML2006_128"
2015,1,7,"ML2006_128"
2016,25,4,"ML2006_128"
2017,165,8,"ML2006_128"
2018,216,3,"ML2006_128"
2000,0,0,"MW2015_317"
2001,0,0,"MW2015_317"
2002,0,0,"MW2015_317"
2003,0,0,"MW2015_317"
2004,0,0,"MW2015_317"
2005,0,0,"MW2015_317"
2006,0,0,"MW2015_317"
2007,0,0,"MW2015_317"
2008,0,0,"MW2015_317"
2009,0,0,"MW2015_317"
2010,0,8,"MW2015_317"
2011,0,2,"MW2015_317"
2012,0,7,"MW2015_317"
2013,0,4,"MW2015_317"
2014,0,12,"MW2015_317"
2015,0,14,"MW2015_317"
2016,40,11,"MW2015_317"
2018,236,6,"MW2015_317"
2000,0,0,"KE2014_770"
2001,0,0,"KE2014_770"
2002,0,0,"KE2014_770"
2003,0,0,"KE2014_770"
2004,0,0,"KE2014_770"
2005,0,0,"KE2014_770"
2006,0,0,"KE2014_770"
2007,0,0,"KE2014_770"
2008,0,0,"KE2014_770"
2009,0,2,"KE2014_770"
2010,0,6,"KE2014_770"
2011,0,8,"KE2014_770"
2012,0,18,"KE2014_770"
2013,0,13,"KE2014_770"
2014,0,17,"KE2014_770"
2015,1,8,"KE2014_770"
2016,33,9,"KE2014_770"
2017,235,10,"KE2014_770"
2000,0,0,"ZM2007_110"
2001,0,0,"ZM2007_110"
2002,0,0,"ZM2007_110"
2003,0,0,"ZM2007_110"
2004,0,0,"ZM2007_110"
2005,0,0,"ZM2007_110"
2006,0,0,"ZM2007_110"
2007,0,0,"ZM2007_110"
2008,0,0,"ZM2007_110"
2009,0,0,"ZM2007_110"
2010,0,1,"ZM2007_110"
2011,0,2,"ZM2007_110"
2012,0,3,"ZM2007_110"
2013,0,8,"ZM2007_110"
2014,0,2,"ZM2007_110"
2015,0,8,"ZM2007_110"
2016,19,5,"ZM2007_110"
2017,180,4,"ZM2007_110"
2000,0,0,"MW2015_41"
2001,0,0,"MW2015_41"
2002,0,0,"MW2015_41"
2003,0,0,"MW2015_41"
2004,0,0,"MW2015_41"
2005,0,0,"MW2015_41"
2006,0,0,"MW2015_41"
2007,0,0,"MW2015_41"
2008,0,0,"MW2015_41"
2009,0,0,"MW2015_41"
2010,0,4,"MW2015_41"
2011,0,2,"MW2015_41"
2012,0,8,"MW2015_41"
2013,0,8,"MW2015_41"
2014,0,8,"MW2015_41"
2015,0,18,"MW2015_41"
2016,55,5,"MW2015_41"
2000,0,0,"MW2010_495"
2001,0,0,"MW2010_495"
2002,0,0,"MW2010_495"
2003,0,0,"MW2010_495"
2004,0,0,"MW2010_495"
2005,0,0,"MW2010_495"
2006,0,0,"MW2010_495"
2007,0,0,"MW2010_495"
2008,0,0,"MW2010_495"
2009,0,0,"MW2010_495"
2010,0,1,"MW2010_495"
2011,0,3,"MW2010_495"
2012,0,2,"MW2010_495"
2013,0,4,"MW2010_495"
2014,0,11,"MW2010_495"
2015,0,11,"MW2010_495"
2016,17,7,"MW2010_495"
2017,126,6,"MW2010_495"
2018,129,2,"MW2010_495"
2000,0,0,"ET2005_425"
2001,0,0,"ET2005_425"
2002,0,0,"ET2005_425"
2003,0,0,"ET2005_425"
2004,0,0,"ET2005_425"
2005,0,0,"ET2005_425"
2006,0,0,"ET2005_425"
2007,0,0,"ET2005_425"
2008,0,0,"ET2005_425"
2009,0,4,"ET2005_425"
2010,0,8,"ET2005_425"
2011,0,4,"ET2005_425"
2012,0,6,"ET2005_425"
2013,0,22,"ET2005_425"
2014,0,14,"ET2005_425"
2015,0,34,"ET2005_425"
2016,46,14,"ET2005_425"
2000,0,0,"MZ2009_43"
2001,0,0,"MZ2009_43"
2002,0,0,"MZ2009_43"
2003,0,0,"MZ2009_43"
2004,0,0,"MZ2009_43"
2005,0,0,"MZ2009_43"
2006,0,0,"MZ2009_43"
2007,0,0,"MZ2009_43"
2008,0,0,"MZ2009_43"
2009,0,0,"MZ2009_43"
2010,0,6,"MZ2009_43"
2011,0,3,"MZ2009_43"
2012,0,15,"MZ2009_43"
2013,0,6,"MZ2009_43"
2014,0,7,"MZ2009_43"
2015,0,11,"MZ2009_43"
2016,34,11,"MZ2009_43"
2017,230,6,"MZ2009_43"
2018,241,2,"MZ2009_43"
2000,0,0,"ET2016_442"
2001,0,0,"ET2016_442"
2002,0,0,"ET2016_442"
2003,0,0,"ET2016_442"
2004,0,0,"ET2016_442"
2005,0,0,"ET2016_442"
2006,0,0,"ET2016_442"
2007,0,0,"ET2016_442"
2008,0,0,"ET2016_442"
2009,0,0,"ET2016_442"
2010,0,1,"ET2016_442"
2011,0,2,"ET2016_442"
2012,0,2,"ET2016_442"
2013,0,4,"ET2016_442"
2014,0,9,"ET2016_442"
2015,0,5,"ET2016_442"
2016,23,3,"ET2016_442"
2017,168,1,"ET2016_442"
2018,216,1,"ET2016_442"
2000,0,0,"UG2011_378"
2001,0,0,"UG2011_378"
2002,0,0,"UG2011_378"
2003,0,0,"UG2011_378"
2004,0,0,"UG2011_378"
2005,0,0,"UG2011_378"
2006,0,0,"UG2011_378"
2007,0,0,"UG2011_378"
2008,0,0,"UG2011_378"
2009,0,0,"UG2011_378"
2010,0,10,"UG2011_378"
2011,0,4,"UG2011_378"
2012,0,6,"UG2011_378"
2013,0,0,"UG2011_378"
2014,0,8,"UG2011_378"
2015,0,6,"UG2011_378"
2016,56,10,"UG2011_378"
2000,0,0,"LS2014_257"
2001,0,0,"LS2014_257"
2002,0,0,"LS2014_257"
2003,0,0,"LS2014_257"
2004,0,0,"LS2014_257"
2005,0,0,"LS2014_257"
2006,0,0,"LS2014_257"
2007,0,0,"LS2014_257"
2008,0,0,"LS2014_257"
2009,0,4,"LS2014_257"
2010,0,4,"LS2014_257"
2011,0,3,"LS2014_257"
2012,0,1,"LS2014_257"
2013,0,17,"LS2014_257"
2014,0,18,"LS2014_257"
2015,0,7,"LS2014_257"
2016,34,11,"LS2014_257"
2017,249,14,"LS2014_257"
2000,0,0,"BJ2012_186"
2001,0,0,"BJ2012_186"
2002,0,0,"BJ2012_186"
2003,0,0,"BJ2012_186"
2004,0,0,"BJ2012_186"
2005,0,0,"BJ2012_186"
2006,0,0,"BJ2012_186"
2007,0,0,"BJ2012_186"
2008,0,0,"BJ2012_186"
2009,0,1,"BJ2012_186"
2010,0,4,"BJ2012_186"
2011,0,1,"BJ2012_186"
