"system.index","LONGNUM","cluster_id","num_l5","num_l7","num_l8","num_modis","num_s1","num_s2",".geo","year"
421,35.428536,"KE2014_1434",0,11,16,46,8,0,"{""type"":""Point"",""coordinates"":[35.428536,-0.288745]}",2014
412,34.591533,"KE2014_929",0,10,14,46,15,0,"{""type"":""Point"",""coordinates"":[34.591533,-0.414185]}",2014
356,34.971208,"KE2008_89",0,21,30,46,8,0,"{""type"":""Point"",""coordinates"":[34.971208,-0.309776]}",2014
21,35.319324,"KE2014_1464",0,22,31,46,8,0,"{""type"":""Point"",""coordinates"":[35.319324,-0.762671]}",2014
381,34.576353,"TZ2015_409",0,11,11,46,8,0,"{""type"":""Point"",""coordinates"":[34.576353,-1.381592]}",2014
223,36.204693,"KE2014_1349",0,12,27,46,8,0,"{""type"":""Point"",""coordinates"":[36.204693,-1.007501]}",2014
26,36.8030268096,"KE2003_273",0,7,7,46,10,0,"{""type"":""Point"",""coordinates"":[36.8030268,-1.2909113]}",2014
419,36.918417,"KE2014_17",0,7,7,46,10,0,"{""type"":""Point"",""coordinates"":[36.918417,-1.316275]}",2014
234,36.786592,"KE2008_14",0,7,7,46,10,0,"{""type"":""Point"",""coordinates"":[36.786592,-1.265283]}",2014
226,36.752958,"KE2014_1",0,7,7,46,10,0,"{""type"":""Point"",""coordinates"":[36.752958,-1.282723]}",2014
457,36.7695940148,"KE2003_323",0,7,7,46,10,0,"{""type"":""Point"",""coordinates"":[36.769594,-1.1526852]}",2014
258,36.954037,"KE2014_1393",0,7,7,46,10,0,"{""type"":""Point"",""coordinates"":[36.954037,-1.472465]}",2014
286,36.6541077715,"TZ2004_203",0,9,7,46,6,0,"{""type"":""Point"",""coordinates"":[36.6541078,-3.3906342]}",2014
480,36.669004,"TZ2010_25",0,9,7,46,6,0,"{""type"":""Point"",""coordinates"":[36.669004,-3.365854]}",2014
171,37.449574,"TZ2010_37",0,20,19,46,6,0,"{""type"":""Point"",""coordinates"":[37.449574,-3.651879]}",2014
161,38.558575,"KE2014_407",0,6,5,46,0,0,"{""type"":""Point"",""coordinates"":[38.558575,-3.399587]}",2014
90,37.967673,"KE2014_691",0,12,10,46,6,0,"{""type"":""Point"",""coordinates"":[37.967673,-2.17842]}",2014
135,39.45911,"KE2014_278",0,9,6,46,4,0,"{""type"":""Point"",""coordinates"":[39.45911,-3.909192]}",2014
445,39.689613,"KE2014_240",0,9,6,46,1,0,"{""type"":""Point"",""coordinates"":[39.689613,-4.008439]}",2014
460,39.205087152,"KE2003_283",0,9,6,46,3,0,"{""type"":""Point"",""coordinates"":[39.2050872,-4.6642551]}",2014
447,39.652541,"TZ2007_275",0,8,10,46,8,0,"{""type"":""Point"",""coordinates"":[39.652541,-5.344401]}",2014
254,39.811241,"TZ2007_470",0,8,16,46,7,0,"{""type"":""Point"",""coordinates"":[39.811241,-5.317606]}",2014
355,38.978534,"TZ2007_44",0,8,10,46,7,0,"{""type"":""Point"",""coordinates"":[38.978534,-5.413766]}",2014
474,38.999012,"TZ2007_365",0,8,10,46,7,0,"{""type"":""Point"",""coordinates"":[38.999012,-5.171247]}",2014
138,38.475201,"TZ2015_80",0,14,12,46,7,0,"{""type"":""Point"",""coordinates"":[38.475201,-5.148356]}",2014
479,38.431403,"TZ2011_482",0,12,12,46,7,0,"{""type"":""Point"",""coordinates"":[38.431403,-5.111643]}",2014
133,38.010015,"TZ2007_201",0,6,6,46,7,0,"{""type"":""Point"",""coordinates"":[38.010015,-5.504577]}",2014
79,38.527725,"TZ2011_330",0,14,22,46,7,0,"{""type"":""Point"",""coordinates"":[38.527725,-5.336266]}",2014
459,38.561219,"TZ2015_102",0,10,10,46,7,0,"{""type"":""Point"",""coordinates"":[38.561219,-6.051343]}",2014
192,37.9683577525,"TZ2004_123",0,5,6,46,6,0,"{""type"":""Point"",""coordinates"":[37.9683578,-4.5858543]}",2014
38,38.024326,"TZ2015_47",0,5,6,46,5,0,"{""type"":""Point"",""coordinates"":[38.024326,-4.29655]}",2014
100,35.177067,"TZ2007_278",0,10,13,46,8,0,"{""type"":""Point"",""coordinates"":[35.177067,-5.939197]}",2014
22,35.021865,"TZ2015_229",0,5,5,46,11,0,"{""type"":""Point"",""coordinates"":[35.021865,-8.297536]}",2014
193,36.012567713,"TZ2004_59",0,5,5,46,7,0,"{""type"":""Point"",""coordinates"":[36.0125677,-8.3918663]}",2014
244,39.302467,"TZ2010_102",0,5,5,46,7,0,"{""type"":""Point"",""coordinates"":[39.302467,-7.088791]}",2014
194,39.2818081929,"TZ2004_309",0,5,5,46,7,0,"{""type"":""Point"",""coordinates"":[39.2818082,-6.9196663]}",2014
78,38.735496,"TZ2007_121",0,5,5,46,7,0,"{""type"":""Point"",""coordinates"":[38.735496,-6.72149]}",2014
204,39.52798,"TZ2011_543",0,8,11,46,7,0,"{""type"":""Point"",""coordinates"":[39.52798,-6.426711]}",2014
365,40.531475756,"MZ2011_55",0,10,12,46,0,0,"{""type"":""Point"",""coordinates"":[40.5314758,-12.9862767]}",2014
18,40.297338121,"MZ2011_104",0,10,12,46,0,0,"{""type"":""Point"",""coordinates"":[40.2973381,-12.983281]}",2014
422,38.797864464,"MZ2011_153",0,5,14,46,0,0,"{""type"":""Point"",""coordinates"":[38.7978645,-15.6526438]}",2014
271,36.931643089,"MZ2011_216",0,5,12,46,6,0,"{""type"":""Point"",""coordinates"":[36.9316431,-15.9558711]}",2014
47,36.28051,"MZ2009_151",0,7,12,46,7,0,"{""type"":""Point"",""coordinates"":[36.28051,-17.70854]}",2014
345,34.872967,"MW2015_41",0,23,19,46,7,0,"{""type"":""Point"",""coordinates"":[34.872967,-16.466897]}",2014
200,34.836729,"MW2010_315",0,11,19,46,4,0,"{""type"":""Point"",""coordinates"":[34.836729,-16.422075]}",2014
461,34.99654,"MW2014_135",0,11,12,46,4,0,"{""type"":""Point"",""coordinates"":[34.99654,-15.810859]}",2014
369,35.071475,"MW2010_768",0,11,12,46,7,0,"{""type"":""Point"",""coordinates"":[35.071475,-15.761368]}",2014
378,34.526689,"MW2015_160",0,22,12,46,4,0,"{""type"":""Point"",""coordinates"":[34.526689,-15.990478]}",2014
342,35.472146,"MW2015_317",0,18,23,46,8,0,"{""type"":""Point"",""coordinates"":[35.472146,-15.235005]}",2014
25,35.69926,"MW2015_678",0,7,11,46,6,0,"{""type"":""Point"",""coordinates"":[35.69926,-14.95055]}",2014
34,35.747846,"MW2015_203",0,11,12,46,6,0,"{""type"":""Point"",""coordinates"":[35.747846,-15.708263]}",2014
246,35.7243,"MW2015_748",0,11,12,46,6,0,"{""type"":""Point"",""coordinates"":[35.7243,-15.588825]}",2014
377,35.306208,"MW2010_88",0,11,12,46,8,0,"{""type"":""Point"",""coordinates"":[35.306208,-15.534904]}",2014
64,35.318227,"MW2015_161",0,11,12,46,7,0,"{""type"":""Point"",""coordinates"":[35.318227,-15.68947]}",2014
83,35.458822,"MW2015_336",0,11,12,46,6,0,"{""type"":""Point"",""coordinates"":[35.458822,-15.886509]}",2014
23,35.254605,"MW2010_665",0,11,12,46,7,0,"{""type"":""Point"",""coordinates"":[35.254605,-15.877773]}",2014
450,35.738973,"MW2010_157",0,11,12,46,6,0,"{""type"":""Point"",""coordinates"":[35.738973,-16.048833]}",2014
269,35.180593,"MW2010_690",0,21,21,46,5,0,"{""type"":""Point"",""coordinates"":[35.180593,-14.440667]}",2014
496,35.208217,"MW2010_138",0,7,11,46,5,0,"{""type"":""Point"",""coordinates"":[35.208217,-14.854363]}",2014
187,35.043136,"MW2015_304",0,12,11,46,5,0,"{""type"":""Point"",""coordinates"":[35.043136,-13.671031]}",2014
348,35.44936,"MZ2009_43",0,21,22,46,7,0,"{""type"":""Point"",""coordinates"":[35.44936,-12.72587]}",2014
46,34.73420588,"MW2015_629",0,9,10,46,9,0,"{""type"":""Point"",""coordinates"":[34.7342059,-12.0645715]}",2014
4,39.737245,"TZ2007_347",0,15,25,46,0,0,"{""type"":""Point"",""coordinates"":[39.737245,-10.813524]}",2014
202,39.2990722931,"TZ2004_48",0,7,12,46,0,0,"{""type"":""Point"",""coordinates"":[39.2990723,-9.9704326]}",2014
182,32.367549,"ZM2007_172",0,12,15,46,15,0,"{""type"":""Point"",""coordinates"":[32.367549,-10.000504]}",2014
257,31.199848,"ZM2013_686",0,19,11,46,7,0,"{""type"":""Point"",""coordinates"":[31.199848,-10.22666]}",2014
400,30.365352,"ZM2013_647",0,11,13,46,3,0,"{""type"":""Point"",""coordinates"":[30.365352,-11.980348]}",2014
344,28.800721,"ZM2007_110",0,12,13,46,0,0,"{""type"":""Point"",""coordinates"":[28.800721,-13.210833]}",2014
179,31.903972,"ZM2013_390",0,27,27,46,12,0,"{""type"":""Point"",""coordinates"":[31.903972,-13.850973]}",2014
137,32.279924,"ZM2007_119",0,27,42,46,8,0,"{""type"":""Point"",""coordinates"":[32.279924,-13.511746]}",2014
316,32.918481,"MW2015_849",0,14,18,46,8,0,"{""type"":""Point"",""coordinates"":[32.918481,-13.568919]}",2014
346,34.150364,"MW2010_495",0,22,25,46,17,0,"{""type"":""Point"",""coordinates"":[34.150364,-11.80202]}",2014
490,34.280247,"MW2015_809",0,22,11,46,23,0,"{""type"":""Point"",""coordinates"":[34.280247,-11.586882]}",2014
73,34.149331,"MW2010_409",0,12,11,46,9,0,"{""type"":""Point"",""coordinates"":[34.149331,-12.469382]}",2014
442,33.452326,"MW2010_524",0,14,14,46,11,0,"{""type"":""Point"",""coordinates"":[33.452326,-13.237026]}",2014
118,33.741623,"MW2010_799",0,26,37,46,9,0,"{""type"":""Point"",""coordinates"":[33.741623,-13.443875]}",2014
310,33.719229,"MW2015_292",0,41,37,46,9,0,"{""type"":""Point"",""coordinates"":[33.719229,-13.532124]}",2014
471,33.147867,"MW2010_232",0,12,26,46,8,0,"{""type"":""Point"",""coordinates"":[33.147867,-13.927944]}",2014
94,34.448408,"MW2015_192",0,27,23,46,5,0,"{""type"":""Point"",""coordinates"":[34.448408,-13.76226]}",2014
324,34.46943,"MW2010_275",0,15,12,46,5,0,"{""type"":""Point"",""coordinates"":[34.46943,-14.082067]}",2014
211,33.781501,"MW2010_772",0,20,13,46,9,0,"{""type"":""Point"",""coordinates"":[33.781501,-13.984819]}",2014
58,31.708638,"ZM2013_98",0,14,11,46,8,0,"{""type"":""Point"",""coordinates"":[31.708638,-14.389055]}",2014
102,31.800686,"ZW2015_118",0,9,24,46,0,0,"{""type"":""Point"",""coordinates"":[31.800686,-16.372341]}",2014
477,33.72562,"MZ2009_84",0,15,12,46,5,0,"{""type"":""Point"",""coordinates"":[33.72562,-16.11535]}",2014
210,34.448275,"MW2015_745",0,15,12,46,4,0,"{""type"":""Point"",""coordinates"":[34.448275,-15.666059]}",2014
469,34.465626008,"MZ2011_370",0,26,19,46,10,0,"{""type"":""Point"",""coordinates"":[34.465626,-17.6552528]}",2014
455,32.379183,"ZW2005_890",0,28,27,46,6,0,"{""type"":""Point"",""coordinates"":[32.379183,-19.116249]}",2014
44,31.780776,"ZW2015_357",0,15,12,46,3,0,"{""type"":""Point"",""coordinates"":[31.780776,-17.65477]}",2014
337,31.904019,"ZW2010_191",0,15,12,46,0,0,"{""type"":""Point"",""coordinates"":[31.904019,-17.310664]}",2014
367,31.061559,"ZW2005_955",0,43,40,46,3,0,"{""type"":""Point"",""coordinates"":[31.061559,-17.997665]}",2014
475,30.982869,"ZW2010_58",0,15,13,46,3,0,"{""type"":""Point"",""coordinates"":[30.982869,-17.918058]}",2014
109,30.932727,"ZW2005_1187",0,14,13,46,3,0,"{""type"":""Point"",""coordinates"":[30.932727,-17.834337]}",2014
160,31.555877,"ZW2005_994",0,14,15,46,3,0,"{""type"":""Point"",""coordinates"":[31.555877,-18.173275]}",2014
172,29.262416,"ZW2010_274",0,27,31,46,0,0,"{""type"":""Point"",""coordinates"":[29.262416,-19.051892]}",2014
157,29.919739,"ZW2010_378",0,28,29,46,0,0,"{""type"":""Point"",""coordinates"":[29.919739,-17.22373]}",2014
417,29.376804,"ZW2005_944",0,14,29,46,0,0,"{""type"":""Point"",""coordinates"":[29.376804,-16.772671]}",2014
252,29.65419,"ZW2005_743",0,13,13,46,0,0,"{""type"":""Point"",""coordinates"":[29.65419,-16.353852]}",2014
28,31.053776,"ZM2007_19",0,14,11,46,0,0,"{""type"":""Point"",""coordinates"":[31.053776,-14.501546]}",2014
54,27.7714,"ZM2007_255",0,11,15,46,0,0,"{""type"":""Point"",""coordinates"":[27.7714,-15.836472]}",2014
152,26.710376,"ZM2013_108",0,13,15,46,0,0,"{""type"":""Point"",""coordinates"":[26.710376,-14.989638]}",2014
57,27.774664,"ZM2013_467",0,11,15,46,0,0,"{""type"":""Point"",""coordinates"":[27.774664,-16.108844]}",2014
487,28.381869,"ZM2013_447",0,24,44,46,0,0,"{""type"":""Point"",""coordinates"":[28.381869,-16.298349]}",2014
330,27.184774,"ZW2010_127",0,14,17,46,0,0,"{""type"":""Point"",""coordinates"":[27.184774,-18.240547]}",2014
374,28.483532,"ZW2010_384",0,12,15,46,0,0,"{""type"":""Point"",""coordinates"":[28.483532,-18.651307]}",2014
5,28.269725,"ZW2010_178",0,10,10,46,0,0,"{""type"":""Point"",""coordinates"":[28.269725,-19.86486]}",2014
175,27.748048,"ZW2010_83",0,39,43,46,0,0,"{""type"":""Point"",""coordinates"":[27.748048,-19.554621]}",2014
322,25.829543,"ZW2005_695",0,15,30,46,2,0,"{""type"":""Point"",""coordinates"":[25.829543,-17.926556]}",2014
387,25.860384,"ZM2013_51",0,15,16,46,2,0,"{""type"":""Point"",""coordinates"":[25.860384,-17.826842]}",2014
227,25.892995,"ZM2013_680",0,15,16,46,2,0,"{""type"":""Point"",""coordinates"":[25.892995,-17.838833]}",2014
98,25.07104,"ZM2013_253",0,25,24,46,2,0,"{""type"":""Point"",""coordinates"":[25.07104,-16.848874]}",2014
6,22.702989,"ZM2007_224",0,10,15,46,0,0,"{""type"":""Point"",""coordinates"":[22.702989,-15.986932]}",2014
162,25.250722,"ZM2007_186",0,12,12,46,0,0,"{""type"":""Point"",""coordinates"":[25.250722,-14.653426]}",2014
178,28.559887,"ZM2007_26",0,13,15,46,0,0,"{""type"":""Point"",""coordinates"":[28.559887,-14.192351]}",2014
388,28.229343,"ZM2013_291",0,12,13,46,0,0,"{""type"":""Point"",""coordinates"":[28.229343,-12.840746]}",2014
131,28.234748,"ZM2007_24",0,12,13,46,0,0,"{""type"":""Point"",""coordinates"":[28.234748,-12.556204]}",2014
225,27.031243,"ZM2007_127",0,23,26,46,0,0,"{""type"":""Point"",""coordinates"":[27.031243,-12.319177]}",2014
318,26.369933,"ZM2007_99",0,31,39,46,0,0,"{""type"":""Point"",""coordinates"":[26.369933,-12.171398]}",2014
209,26.392835,"ZM2007_232",0,18,39,46,0,0,"{""type"":""Point"",""coordinates"":[26.392835,-12.068923]}",2014
136,23.6267740855,"CD2007_177",0,8,7,46,0,0,"{""type"":""Point"",""coordinates"":[23.6267741,-6.1102995]}",2014
249,24.482375,"CD2013_194",0,15,14,46,0,0,"{""type"":""Point"",""coordinates"":[24.482375,-6.144343]}",2014
219,25.9715894181,"CD2007_294",0,11,10,46,0,0,"{""type"":""Point"",""coordinates"":[25.9715894,-7.3074286]}",2014
231,31.2084422437,"TZ2004_177",0,15,12,46,8,0,"{""type"":""Point"",""coordinates"":[31.2084422,-8.389567]}",2014
423,34.370512,"TZ2010_230",0,13,15,46,8,0,"{""type"":""Point"",""coordinates"":[34.370512,-4.569075]}",2014
331,33.869608,"TZ2007_432",0,12,16,46,8,0,"{""type"":""Point"",""coordinates"":[33.869608,-4.288928]}",2014
235,32.945854,"TZ2007_183",0,22,32,46,5,0,"{""type"":""Point"",""coordinates"":[32.945854,-4.980023]}",2014
458,31.639667,"TZ2007_240",0,28,18,46,7,0,"{""type"":""Point"",""coordinates"":[31.639667,-4.947484]}",2014
191,31.5649,"TZ2011_335",0,15,9,46,6,0,"{""type"":""Point"",""coordinates"":[31.5649,-5.418243]}",2014
263,29.6687947809,"TZ2004_387",0,17,17,46,5,0,"{""type"":""Point"",""coordinates"":[29.6687948,-4.9020064]}",2014
425,29.022046,"RW2010_190",0,7,5,46,11,0,"{""type"":""Point"",""coordinates"":[29.022046,-2.523384]}",2014
262,28.915375,"RW2014_339",0,7,5,46,11,0,"{""type"":""Point"",""coordinates"":[28.915375,-2.465965]}",2014
70,29.573641,"RW2010_150",0,7,5,46,8,0,"{""type"":""Point"",""coordinates"":[29.573641,-2.452764]}",2014
7,30.39404,"RW2014_224",0,7,11,46,6,0,"{""type"":""Point"",""coordinates"":[30.39404,-2.265137]}",2014
85,30.591072,"RW2010_42",0,13,13,46,6,0,"{""type"":""Point"",""coordinates"":[30.591072,-2.119264]}",2014
168,31.521805,"TZ2011_194",0,7,8,46,5,0,"{""type"":""Point"",""coordinates"":[31.521805,-3.339235]}",2014
281,33.2529873162,"TZ2004_115",0,14,13,46,8,0,"{""type"":""Point"",""coordinates"":[33.2529873,-3.247945]}",2014
275,33.812061,"TZ2011_639",0,14,13,46,7,0,"{""type"":""Point"",""coordinates"":[33.812061,-2.984148]}",2014
314,32.73341,"TZ2010_342",0,7,8,46,6,0,"{""type"":""Point"",""coordinates"":[32.73341,-2.556771]}",2014
132,31.755178,"TZ2007_324",0,7,8,46,5,0,"{""type"":""Point"",""coordinates"":[31.755178,-2.509499]}",2014
250,34.283453,"KE2014_824",0,10,14,46,7,0,"{""type"":""Point"",""coordinates"":[34.283453,-0.094402]}",2014
444,32.423418,"UG2009_1",0,5,2,46,15,0,"{""type"":""Point"",""coordinates"":[32.423418,-0.360672]}",2014
3,31.747806,"UG2006_9",0,14,5,46,5,0,"{""type"":""Point"",""coordinates"":[31.747806,-0.615551]}",2014
233,31.672585,"UG2009_3",0,6,5,46,5,0,"{""type"":""Point"",""coordinates"":[31.672585,-0.404268]}",2014
61,30.551446,"UG2006_323",0,5,5,46,13,0,"{""type"":""Point"",""coordinates"":[30.551446,-0.250846]}",2014
242,30.320591,"UG2014_210",0,18,16,46,9,0,"{""type"":""Point"",""coordinates"":[30.320591,-0.513911]}",2014
158,30.385931,"UG2011_704",0,6,6,46,12,0,"{""type"":""Point"",""coordinates"":[30.385931,-0.970732]}",2014
29,31.12735,"TZ2011_13",0,6,6,46,5,0,"{""type"":""Point"",""coordinates"":[31.12735,-1.61065]}",2014
87,30.485277,"RW2014_166",0,6,6,46,6,0,"{""type"":""Point"",""coordinates"":[30.485277,-1.856346]}",2014
420,30.414937,"RW2010_26",0,6,6,46,10,0,"{""type"":""Point"",""coordinates"":[30.414937,-1.355377]}",2014
107,30.832947,"TZ2007_451",0,6,6,46,9,0,"{""type"":""Point"",""coordinates"":[30.832947,-1.313267]}",2014
77,30.414024,"RW2010_38",0,6,6,46,10,0,"{""type"":""Point"",""coordinates"":[30.414024,-1.224948]}",2014
55,29.831876,"RW2010_293",0,8,4,46,8,0,"{""type"":""Point"",""coordinates"":[29.831876,-1.525719]}",2014
298,29.989535,"RW2014_293",0,14,4,46,8,0,"{""type"":""Point"",""coordinates"":[29.989535,-1.567974]}",2014
309,30.071287,"RW2014_368",0,20,17,46,10,0,"{""type"":""Point"",""coordinates"":[30.071287,-1.973933]}",2014
481,29.268644,"RW2014_423",0,8,4,46,8,0,"{""type"":""Point"",""coordinates"":[29.268644,-1.670498]}",2014
31,29.404675,"RW2010_287",0,8,4,46,8,0,"{""type"":""Point"",""coordinates"":[29.404675,-1.967409]}",2014
177,29.877875,"UG2011a_333",0,8,9,46,11,0,"{""type"":""Point"",""coordinates"":[29.877875,-0.922049]}",2014
279,25.651635,"CD2013_277",0,4,10,46,0,0,"{""type"":""Point"",""coordinates"":[25.651635,-2.223724]}",2014
424,17.5322070671,"CD2007_270",0,6,11,46,0,0,"{""type"":""Point"",""coordinates"":[17.5322071,-3.7442588]}",2014
409,21.48238,"AO2011_74",0,11,8,46,0,0,"{""type"":""Point"",""coordinates"":[21.48238,-9.055912]}",2014
248,14.621644,"AO2015_564",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[14.621644,-6.108079]}",2014
147,12.980035,"CD2013_189",0,2,4,46,0,0,"{""type"":""Point"",""coordinates"":[12.980035,-5.172551]}",2014
40,12.179857,"AO2015_251",0,2,3,46,0,0,"{""type"":""Point"",""coordinates"":[12.179857,-5.583285]}",2014
390,15.2856930138,"CD2007_178",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[15.285693,-4.3695062]}",2014
401,15.3688361598,"CD2007_143",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[15.3688362,-4.4210808]}",2014
499,16.528298,"CD2013_451",0,2,5,46,0,0,"{""type"":""Point"",""coordinates"":[16.528298,-1.925145]}",2014
51,15.872234,"AO2015_298",0,20,26,46,0,0,"{""type"":""Point"",""coordinates"":[15.872234,-17.370979]}",2014
127,14.580245,"AO2015_459",0,8,12,46,0,0,"{""type"":""Point"",""coordinates"":[14.580245,-17.363562]}",2014
236,13.397711,"AO2011_4",0,7,10,46,0,0,"{""type"":""Point"",""coordinates"":[13.397711,-12.581454]}",2014
221,14.773096,"AO2011_19",0,17,31,46,0,0,"{""type"":""Point"",""coordinates"":[14.773096,-12.34475]}",2014
48,14.140703,"AO2015_1",0,11,31,46,0,0,"{""type"":""Point"",""coordinates"":[14.140703,-12.101381]}",2014
125,16.778168,"AO2015_87",0,18,28,46,0,0,"{""type"":""Point"",""coordinates"":[16.778168,-12.43178]}",2014
245,17.517328,"AO2011_41",0,23,24,46,0,0,"{""type"":""Point"",""coordinates"":[17.517328,-12.216219]}",2014
373,16.644706,"AO2015_140",0,9,28,46,0,0,"{""type"":""Point"",""coordinates"":[16.644706,-12.222153]}",2014
123,16.693282,"AO2015_207",0,9,14,46,0,0,"{""type"":""Point"",""coordinates"":[16.693282,-11.270709]}",2014
370,28.519156,"LS2014_242",0,19,15,46,3,0,"{""type"":""Point"",""coordinates"":[28.519156,-30.022126]}",2014
91,27.72266,"LS2014_27",0,15,18,46,0,0,"{""type"":""Point"",""coordinates"":[27.72266,-30.171129]}",2014
464,27.472896,"LS2014_107",0,15,18,46,0,0,"{""type"":""Point"",""coordinates"":[27.472896,-30.144555]}",2014
280,27.28367,"LS2014_364",0,15,18,46,0,0,"{""type"":""Point"",""coordinates"":[27.28367,-29.810402]}",2014
335,27.570567,"LS2009_368",0,11,17,46,0,0,"{""type"":""Point"",""coordinates"":[27.570567,-29.350014]}",2014
239,28.382644,"LS2014_220",0,19,30,46,3,0,"{""type"":""Point"",""coordinates"":[28.382644,-28.718702]}",2014
10,28.314601,"LS2014_30",0,17,17,46,3,0,"{""type"":""Point"",""coordinates"":[28.314601,-28.725736]}",2014
111,28.478898,"LS2009_9",0,19,31,46,3,0,"{""type"":""Point"",""coordinates"":[28.478898,-28.689528]}",2014
351,28.449778,"LS2014_257",0,19,31,46,3,0,"{""type"":""Point"",""coordinates"":[28.449778,-28.760944]}",2014
353,28.616681,"LS2009_388",0,19,31,46,3,0,"{""type"":""Point"",""coordinates"":[28.616681,-28.625077]}",2014
357,27.921653,"LS2014_149",0,11,17,46,3,0,"{""type"":""Point"",""coordinates"":[27.921653,-28.915643]}",2014
16,28.548428,"ZW2005_352",0,10,10,46,0,0,"{""type"":""Point"",""coordinates"":[28.548428,-20.195058]}",2014
362,28.49682,"ZW2010_161",0,10,10,46,0,0,"{""type"":""Point"",""coordinates"":[28.49682,-20.161653]}",2014
325,28.545146,"ZW2005_476",0,10,10,46,0,0,"{""type"":""Point"",""coordinates"":[28.545146,-20.108988]}",2014
214,28.617872,"ZW2015_147",0,10,10,46,0,0,"{""type"":""Point"",""coordinates"":[28.617872,-20.17912]}",2014
449,28.460554,"ZW2015_190",0,10,10,46,0,0,"{""type"":""Point"",""coordinates"":[28.460554,-20.620946]}",2014
229,29.376751,"ZW2010_63",0,11,14,46,0,0,"{""type"":""Point"",""coordinates"":[29.376751,-20.106569]}",2014
436,29.773594,"ZW2010_399",0,10,11,46,0,0,"{""type"":""Point"",""coordinates"":[29.773594,-21.234741]}",2014
186,30.008579,"ZW2015_37",0,21,25,46,0,0,"{""type"":""Point"",""coordinates"":[30.008579,-20.911177]}",2014
180,31.656511,"ZW2010_349",0,23,24,46,7,0,"{""type"":""Point"",""coordinates"":[31.656511,-21.105711]}",2014
217,33.413091326,"MZ2011_323",0,13,12,46,6,0,"{""type"":""Point"",""coordinates"":[33.4130913,-19.9511887]}",2014
273,33.097363639,"MZ2011_466",0,8,9,46,11,0,"{""type"":""Point"",""coordinates"":[33.0973636,-24.4614551]}",2014
9,31.795681,"SZ2006_29",0,25,26,46,4,0,"{""type"":""Point"",""coordinates"":[31.795681,-26.799618]}",2014
264,32.46145,"MZ2009_161",0,23,25,46,4,0,"{""type"":""Point"",""coordinates"":[32.46145,-25.96021]}",2014
203,32.586719369,"MZ2011_604",0,22,21,46,4,0,"{""type"":""Point"",""coordinates"":[32.5867194,-25.8979459]}",2014
402,32.57594,"MZ2009_137",0,23,25,46,4,0,"{""type"":""Point"",""coordinates"":[32.57594,-25.75355]}",2014
278,31.114667,"SZ2006_184",0,12,13,46,4,0,"{""type"":""Point"",""coordinates"":[31.114667,-26.345673]}",2014
86,28.849628,"LS2014_129",0,8,29,46,3,0,"{""type"":""Point"",""coordinates"":[28.849628,-29.412673]}",2014
42,28.773242,"LS2014_279",0,7,15,46,6,0,"{""type"":""Point"",""coordinates"":[28.773242,-30.082989]}",2014
75,28.676081,"LS2014_180",0,7,15,46,6,0,"{""type"":""Point"",""coordinates"":[28.676081,-30.125659]}",2014
67,34.674722927,"MZ2011_424",0,23,28,46,8,0,"{""type"":""Point"",""coordinates"":[34.6747229,-23.6992217]}",2014
282,34.52783928,"MZ2011_388",0,16,28,46,8,0,"{""type"":""Point"",""coordinates"":[34.5278393,-23.1130634]}",2014
56,34.62627,"MZ2009_26",0,22,18,46,8,0,"{""type"":""Point"",""coordinates"":[34.62627,-19.52476]}",2014
410,-3.11285052,"ML2006_143",0,52,62,46,1,9,"{""type"":""Point"",""coordinates"":[-3.1128505,16.6016977]}",2015
36,-1.34641258,"ML2006_128",0,14,22,46,2,2,"{""type"":""Point"",""coordinates"":[-1.3464126,16.3578571]}",2015
397,-1.465167,"BF2014_82",0,14,18,46,10,16,"{""type"":""Point"",""coordinates"":[-1.465167,13.563943]}",2015
24,-0.920185,"BF2014_224",0,15,19,46,16,19,"{""type"":""Point"",""coordinates"":[-0.920185,14.269918]}",2015
398,-0.391794466117,"BF1998_160",0,14,18,46,16,7,"{""type"":""Point"",""coordinates"":[-0.3917945,13.1839247]}",2015
104,-1.064123,"BF2010_176",0,14,18,46,26,34,"{""type"":""Point"",""coordinates"":[-1.064123,13.098312]}",2015
328,-1.109934,"BF2014_206",0,14,18,46,10,21,"{""type"":""Point"",""coordinates"":[-1.109934,12.357231]}",2015
385,-0.576115567899,"BF1998_71",0,28,34,46,16,7,"{""type"":""Point"",""coordinates"":[-0.5761156,12.2780328]}",2015
500,-0.862065,"BF2010_14",0,28,31,46,12,7,"{""type"":""Point"",""coordinates"":[-0.862065,11.003476]}",2015
430,-1.089189,"GH2014_318",0,42,34,46,12,14,"{""type"":""Point"",""coordinates"":[-1.089189,10.900289]}",2015
492,-1.205698,"BF2010_273",0,28,19,46,12,7,"{""type"":""Point"",""coordinates"":[-1.205698,11.536316]}",2015
74,-1.71909510031,"BF1998_19",0,14,32,46,10,10,"{""type"":""Point"",""coordinates"":[-1.7190951,12.4233211]}",2015
195,-1.344461,"BF2014_93",0,14,18,46,10,9,"{""type"":""Point"",""coordinates"":[-1.344461,13.093998]}",2015
311,-3.430294,"ML2012_243",0,16,19,46,13,26,"{""type"":""Point"",""coordinates"":[-3.430294,13.509699]}",2015
